timestamp,ip_address,user,action,status_code,bytes_sent,port,protocol,duration_ms,label,hour,day_of_week,is_night,action_enc,protocol_enc,sensitive_port,bytes_log,bytes_log_scaled,duration_ms_scaled,port_scaled,status_code_scaled,label_enc
2024-01-01 06:23:15,192.168.54.33,matthewpowell,LOGOUT,200,4674,27017,HTTPS,422,normal,6,0,0,7,2,0,8.449984441722787,0.6454028375444244,0.04447496302556518,0.9999999999999998,0.3976143141153081,0
2024-01-01 06:23:22,192.168.23.218,lisa85,LOGIN_SUCCESS,301,2197,5432,HTTPS,117,normal,6,0,0,6,2,0,7.6953031349635665,0.5877609022032002,0.012254384111557153,0.20043710179285817,0.5984095427435387,0
2024-01-01 06:24:00,192.168.105.48,kentfinley,LOGOUT,200,4950,27017,HTTP,460,normal,6,0,0,7,1,0,8.507344855361422,0.6497839785962711,0.04848933023452356,0.9999999999999998,0.3976143141153081,0
2024-01-01 06:24:10,192.168.49.110,williamrivera,FILE_ACCESS,200,562,27017,HTTP,136,normal,6,0,0,3,1,0,6.333279628139691,0.4837306708851512,0.01426156771603634,0.9999999999999998,0.3976143141153081,0
2024-01-01 06:24:27,192.168.234.144,chart,PAGE_VIEW,200,2126,5432,HTTPS,180,normal,6,0,0,8,2,0,7.6624678152002375,0.5852529675799963,0.018909782379040778,0.20043710179285817,0.3976143141153081,0
2024-01-01 06:24:32,192.168.51.172,gkim,API_CALL,200,1702,5432,TCP,51,normal,6,0,0,0,4,0,7.440146680662688,0.568272262814654,0.005282062117050497,0.20043710179285817,0.3976143141153081,0
2024-01-01 06:24:36,192.168.60.44,qbullock,LOGIN_SUCCESS,200,2490,80,TCP,85,normal,6,0,0,6,4,0,7.820439515262181,0.597318715650286,0.008873864356644834,0.002185508964291006,0.3976143141153081,0
2024-01-01 06:24:48,192.168.28.243,christopher88,DB_QUERY,200,3029,80,HTTP,293,normal,6,0,0,2,1,0,8.016317898503415,0.6122797448958892,0.0308472427635749,0.002185508964291006,0.3976143141153081,0
2024-01-01 06:25:00,192.168.56.147,christensenkeith,LOGOUT,301,3385,5432,HTTPS,190,normal,6,0,0,7,2,0,8.12740456269308,0.6207644526223732,0.01996619480245088,0.20043710179285817,0.5984095427435387,0
2024-01-01 06:25:01,192.168.158.233,andrea68,PAGE_VIEW,201,2526,5432,TCP,101,normal,6,0,0,8,4,0,7.834788107388194,0.5984146492743968,0.010564124234100993,0.20043710179285817,0.39960238568588463,0
2024-01-01 06:25:35,192.168.181.221,qbullock,PAGE_VIEW,304,782,80,HTTPS,469,normal,6,0,0,8,2,0,6.663132695990803,0.5089245759665241,0.049440101415592644,0.002185508964291006,0.6043737574552683,0
2024-01-01 06:25:42,192.168.14.124,oguerrero,FILE_ACCESS,200,1905,27017,TCP,127,normal,6,0,0,3,4,0,7.552762084214147,0.5768737343918613,0.01331079653496725,0.9999999999999998,0.3976143141153081,0
2024-01-01 06:26:12,192.168.6.148,penny16,LOGIN_SUCCESS,201,2400,27017,HTTPS,378,normal,6,0,0,6,2,0,7.783640596221253,0.5945080445855782,0.03982674836256074,0.9999999999999998,0.39960238568588463,0
2024-01-01 06:26:15,192.168.220.103,lchapman,FILE_ACCESS,200,1697,3306,HTTP,67,normal,6,0,0,3,1,1,7.437206366871292,0.5680476840740273,0.006972321994506655,0.12168469402874499,0.3976143141153081,0
2024-01-01 06:26:20,192.168.59.54,greed,LOGIN_SUCCESS,301,3871,3306,HTTPS,395,normal,6,0,0,6,2,1,8.261526448396468,0.6310085715561742,0.04162264948235791,0.12168469402874499,0.5984095427435387,0
2024-01-01 06:26:24,192.168.235.36,patricia70,API_CALL,301,4922,27017,HTTPS,15,normal,6,0,0,0,2,0,8.5016733797582,0.6493507959705954,0.001478977392774139,0.9999999999999998,0.5984095427435387,0
2024-01-01 06:26:24,192.168.39.53,christopher88,FILE_ACCESS,200,4442,443,TCP,71,normal,6,0,0,3,4,0,8.399085102935908,0.6415151880571682,0.007394886963870695,0.015631945473403467,0.3976143141153081,0
2024-01-01 06:26:42,192.168.76.241,kentfinley,LOGOUT,201,129,80,TCP,464,normal,6,0,0,7,4,0,4.867534450455582,0.37177826395249297,0.0489118952038876,0.002185508964291006,0.39960238568588463,0
2024-01-01 06:27:00,192.168.85.138,jennifer17,DB_QUERY,201,2800,443,TCP,286,normal,6,0,0,2,4,0,7.937731775260109,0.6062774016628756,0.030107754067187832,0.015631945473403467,0.39960238568588463,0
2024-01-01 06:27:00,192.168.175.168,darrell32,DB_QUERY,200,4960,27017,TCP,281,normal,6,0,0,2,4,0,8.509362612301048,0.6499380932059832,0.029579547855482783,0.9999999999999998,0.3976143141153081,0
2024-01-01 06:27:12,192.168.121.56,umason,PAGE_VIEW,200,3459,3306,HTTP,317,normal,6,0,0,8,1,1,8.14902386805177,0.6224157173223818,0.03338263257975914,0.12168469402874499,0.3976143141153081,0
2024-01-01 06:27:12,192.168.31.201,penny16,DB_QUERY,200,3858,5432,HTTPS,114,normal,6,0,0,2,2,0,8.258163361537619,0.630751701757587,0.011937460384534122,0.20043710179285817,0.3976143141153081,0
2024-01-01 06:27:19,192.168.81.243,rebecca62,LOGOUT,200,310,3306,HTTP,331,normal,6,0,0,7,1,1,5.739792912179234,0.43840064534871287,0.03486160997253328,0.12168469402874499,0.3976143141153081,0
2024-01-01 06:27:55,192.168.123.231,vjones,DB_QUERY,301,3410,27017,HTTPS,358,normal,6,0,0,2,2,0,8.134760782418645,0.6213263146136259,0.037713923515740544,0.9999999999999998,0.5984095427435387,0
2024-01-01 06:28:19,192.168.23.198,penny16,API_CALL,200,1338,27017,TCP,319,normal,6,0,0,0,4,0,7.199678345691172,0.5499054898577849,0.033593915064441156,0.9999999999999998,0.3976143141153081,0
2024-01-01 06:28:24,192.168.113.148,qross,FILE_ACCESS,200,2498,5432,HTTP,122,normal,6,0,0,3,1,0,7.823645930834952,0.5975636190253497,0.012782590323262202,0.20043710179285817,0.3976143141153081,0
2024-01-01 06:28:30,192.168.207.218,chart,LOGIN_SUCCESS,200,2914,443,HTTPS,172,normal,6,0,0,6,2,0,7.977625098784593,0.6093244207881002,0.0180646524403127,0.015631945473403467,0.3976143141153081,0
2024-01-01 06:28:40,192.168.232.73,vanderson,API_CALL,201,689,8080,HTTP,376,normal,6,0,0,0,1,1,6.536691597591305,0.49926710922772943,0.039615465877878724,0.298525707512224,0.39960238568588463,0
2024-01-01 06:29:04,192.168.141.234,matthewpowell,FILE_DOWNLOAD,200,1373,3306,TCP,429,normal,6,0,0,4,4,1,7.2254814727822945,0.551876311408639,0.04521445172195225,0.12168469402874499,0.3976143141153081,0
2024-01-01 06:29:21,192.168.222.23,lisa85,FILE_ACCESS,200,755,5432,HTTP,380,normal,6,0,0,3,1,0,6.628041376179533,0.5062443299216266,0.040038030847242764,0.20043710179285817,0.3976143141153081,0
2024-01-01 06:29:34,192.168.125.39,kentfinley,FILE_DOWNLOAD,200,4536,8080,TCP,439,normal,6,0,0,4,4,1,8.420021279663963,0.6431142759561825,0.04627086414536235,0.298525707512224,0.3976143141153081,0
2024-01-01 06:30:00,192.168.54.12,penny16,LOGOUT,200,3452,80,HTTPS,322,normal,6,0,0,7,2,0,8.146998697389993,0.6222610364586906,0.033910838791464185,0.002185508964291006,0.3976143141153081,0
2024-01-01 06:30:30,192.168.8.234,gkim,LOGOUT,201,116,5432,HTTPS,12,normal,6,0,0,7,2,0,4.762173934797756,0.36373091472484864,0.001162053665751109,0.20043710179285817,0.39960238568588463,0
2024-01-01 06:31:00,192.168.222.30,christopher88,API_CALL,201,2633,27017,TCP,346,normal,6,0,0,0,4,0,7.876258882303226,0.6015821528348969,0.03644622860764842,0.9999999999999998,0.39960238568588463,0
2024-01-01 06:31:18,192.168.72.42,greed,LOGOUT,201,2170,443,HTTP,102,normal,6,0,0,7,1,0,7.682943169878292,0.5868168582711667,0.010669765476442003,0.015631945473403467,0.39960238568588463,0
2024-01-01 06:31:58,192.168.108.19,qross,FILE_DOWNLOAD,200,1978,27017,HTTP,146,normal,6,0,0,4,1,0,7.590346945602565,0.5797444350844005,0.015317980139446439,0.9999999999999998,0.3976143141153081,0
2024-01-01 06:32:00,192.168.159.103,adamspaul,LOGIN_SUCCESS,200,1008,5432,HTTPS,489,normal,6,0,0,6,2,0,6.9167150203536085,0.5282929846095934,0.05155292626241285,0.20043710179285817,0.3976143141153081,0
2024-01-01 06:32:00,192.168.114.88,cooklee,PAGE_VIEW,200,4141,443,TCP,237,normal,6,0,0,8,4,0,8.328934041955529,0.6361571079179984,0.024931333192478346,0.015631945473403467,0.3976143141153081,0
2024-01-01 06:32:00,192.168.195.151,christensenkeith,PAGE_VIEW,200,828,80,TCP,303,normal,6,0,0,8,4,0,6.720220155135295,0.5132848689793884,0.031903655186985,0.002185508964291006,0.3976143141153081,0
2024-01-01 06:32:36,192.168.145.196,jeffrey86,FILE_DOWNLOAD,204,510,27017,HTTP,317,normal,6,0,0,4,1,0,6.236369590203704,0.4763287621713795,0.03338263257975914,0.9999999999999998,0.4055666003976143,0
2024-01-01 06:33:24,192.168.120.26,christensenkeith,API_CALL,200,1685,8080,HTTPS,240,normal,6,0,0,0,2,1,7.430114138561801,0.5675059855292516,0.025248256919501375,0.298525707512224,0.3976143141153081,0
2024-01-01 06:33:28,192.168.52.190,chart,LOGOUT,200,1730,8080,HTTP,314,normal,6,0,0,7,1,1,7.456454555176209,0.5695178448104475,0.0330657088527361,0.298525707512224,0.3976143141153081,0
2024-01-01 06:33:45,192.168.109.97,jeffrey86,API_CALL,304,2181,8080,HTTPS,239,normal,6,0,0,0,2,1,7.687997166393016,0.5872028783536933,0.025142615677160366,0.298525707512224,0.6043737574552683,0
2024-01-01 06:34:48,192.168.24.28,umason,LOGOUT,201,1833,8080,TCP,125,normal,6,0,0,7,4,1,7.51425465281641,0.5739325685634448,0.01309951405028523,0.298525707512224,0.39960238568588463,0
2024-01-01 06:35:16,192.168.41.226,umason,DB_QUERY,200,1948,27017,HTTPS,500,normal,6,0,0,2,2,0,7.575071699507561,0.5785777243949433,0.05271497992816395,0.9999999999999998,0.3976143141153081,0
2024-01-01 06:35:50,192.168.135.55,kentfinley,PAGE_VIEW,201,3324,443,HTTPS,485,normal,6,0,0,8,2,0,8.109224953089955,0.6193759090452545,0.05113036129304881,0.015631945473403467,0.39960238568588463,0
2024-01-01 06:36:00,192.168.141.254,lchapman,FILE_DOWNLOAD,301,3485,5432,TCP,257,normal,6,0,0,4,4,0,8.156510226079966,0.6229875191697809,0.027044158039298542,0.20043710179285817,0.5984095427435387,0
2024-01-01 06:36:12,192.168.138.179,adamspaul,API_CALL,200,1796,27017,HTTP,327,normal,6,0,0,0,1,0,7.493873886783559,0.5723759024749272,0.03443904500316924,0.9999999999999998,0.3976143141153081,0
2024-01-01 06:36:22,192.168.30.252,cooklee,LOGOUT,200,4939,3306,TCP,357,normal,6,0,0,7,4,1,8.505120610181969,0.6496140925852241,0.03760828227339953,0.12168469402874499,0.3976143141153081,0
2024-01-01 06:36:40,192.168.81.252,chart,FILE_ACCESS,200,2091,27017,HTTPS,150,normal,6,0,0,3,2,0,7.645875825184813,0.5839856850766595,0.01574054510881048,0.9999999999999998,0.3976143141153081,0
2024-01-01 06:36:54,192.168.45.34,adamspaul,FILE_DOWNLOAD,201,3404,3306,HTTPS,206,normal,6,0,0,4,2,1,8.133000218583613,0.6211918442009706,0.02165645467990704,0.12168469402874499,0.39960238568588463,0
2024-01-01 06:37:08,192.168.251.169,mccallemily,LOGOUT,301,4170,3306,HTTPS,301,normal,6,0,0,7,2,1,8.335911094196945,0.636690009409754,0.031692372702302976,0.12168469402874499,0.5984095427435387,0
2024-01-01 06:38:24,192.168.78.157,christensenkeith,FILE_ACCESS,200,2738,80,HTTP,277,normal,6,0,0,3,1,0,7.915348169263078,0.6045677603109189,0.029156982886118742,0.002185508964291006,0.3976143141153081,0
2024-01-01 06:38:32,192.168.141.14,lisa85,FILE_ACCESS,200,4083,5432,TCP,434,normal,6,0,0,3,4,0,8.314832179284556,0.6350800192860279,0.045742657933657296,0.20043710179285817,0.3976143141153081,0
2024-01-01 06:38:54,192.168.182.86,cooklee,API_CALL,200,2388,443,HTTP,129,normal,6,0,0,0,1,0,7.77863014732581,0.5941253506342706,0.013522079019649271,0.015631945473403467,0.3976143141153081,0
2024-01-01 06:39:00,192.168.76.84,andrea68,PAGE_VIEW,200,513,27017,TCP,211,normal,6,0,0,8,4,0,6.2422232654551655,0.4767758610558108,0.022184660891612088,0.9999999999999998,0.3976143141153081,0
2024-01-01 06:39:19,192.168.186.231,christopher88,API_CALL,301,3444,8080,TCP,167,normal,6,0,0,0,4,1,8.144679183447758,0.6220838738981714,0.01753644622860765,0.298525707512224,0.5984095427435387,0
2024-01-01 06:40:02,192.168.149.95,kentfinley,API_CALL,200,1284,80,HTTP,269,normal,6,0,0,0,1,0,7.158513997329321,0.5467613909045104,0.028311852947390664,0.002185508964291006,0.3976143141153081,0
2024-01-01 06:40:16,192.168.230.106,greed,LOGOUT,301,1124,27017,HTTP,348,normal,6,0,0,7,1,0,7.025538314638521,0.5366048180108032,0.036657511092330446,0.9999999999999998,0.5984095427435387,0
2024-01-01 06:41:20,192.168.27.218,jeffrey86,API_CALL,200,4602,80,HTTPS,353,normal,6,0,0,0,2,0,8.434463543817241,0.6442173641724245,0.03718571730403549,0.002185508964291006,0.3976143141153081,0
2024-01-01 06:42:02,192.168.61.241,matthewpowell,PAGE_VIEW,201,2695,3306,HTTP,117,normal,6,0,0,8,1,1,7.899524472032198,0.6033591593763624,0.012254384111557153,0.12168469402874499,0.39960238568588463,0
2024-01-01 06:42:37,192.168.186.118,kentfinley,DB_QUERY,200,2833,5432,TCP,448,normal,6,0,0,2,4,0,7.949444420250626,0.6071720038203311,0.047221635326431435,0.20043710179285817,0.3976143141153081,0
2024-01-01 06:43:06,192.168.166.108,jennifer17,PAGE_VIEW,201,2768,443,HTTP,176,normal,6,0,0,8,1,0,7.926241523170962,0.605399785691677,0.01848721740967674,0.015631945473403467,0.39960238568588463,0
2024-01-01 06:45:27,192.168.70.90,penny16,FILE_ACCESS,301,4212,27017,TCP,89,normal,6,0,0,3,4,0,8.345930261979017,0.6374552651757237,0.009296429326008873,0.9999999999999998,0.5984095427435387,0
2024-01-01 06:45:39,192.168.93.114,darrell32,LOGIN_SUCCESS,200,4127,80,HTTP,36,normal,6,0,0,6,1,0,8.325548307161398,0.6358985082888068,0.003697443481935348,0.002185508964291006,0.3976143141153081,0
2024-01-01 06:46:08,192.168.212.121,andrea68,DB_QUERY,304,3265,27017,HTTPS,498,normal,6,0,0,2,2,0,8.09132127353041,0.6180084407771282,0.052503697443481934,0.9999999999999998,0.6043737574552683,0
2024-01-01 06:46:18,192.168.154.153,christensenkeith,LOGOUT,200,2741,5432,HTTP,359,normal,6,0,0,7,1,0,7.91644286012226,0.6046513718952505,0.037819564758081556,0.20043710179285817,0.3976143141153081,0
2024-01-01 06:46:21,192.168.57.195,rebecca62,LOGIN_SUCCESS,200,4357,443,HTTPS,400,normal,6,0,0,6,2,0,8.379768515504566,0.6400398030519241,0.04215085569406296,0.015631945473403467,0.3976143141153081,0
2024-01-01 06:46:27,192.168.165.197,kentfinley,LOGIN_SUCCESS,201,2896,3306,TCP,301,normal,6,0,0,6,4,1,7.9714309977693505,0.6088513204647984,0.031692372702302976,0.12168469402874499,0.39960238568588463,0
2024-01-01 06:47:00,192.168.95.140,williamrivera,FILE_ACCESS,204,2355,5432,TCP,92,normal,6,0,0,3,4,0,7.764720544771477,0.593062946671329,0.009613353053031903,0.20043710179285817,0.4055666003976143,0
2024-01-01 06:47:51,192.168.11.114,charleshill,PAGE_VIEW,200,3475,3306,TCP,165,normal,6,0,0,8,4,1,8.153637486385282,0.6227681016828893,0.01732516374392563,0.12168469402874499,0.3976143141153081,0
2024-01-01 06:48:51,192.168.249.156,patricia70,FILE_DOWNLOAD,200,1409,3306,TCP,40,normal,6,0,0,4,4,1,7.251344983372214,0.5538517450012944,0.004120008451299387,0.12168469402874499,0.3976143141153081,0
2024-01-01 06:49:03,192.168.234.11,vanderson,FILE_DOWNLOAD,200,601,80,TCP,101,normal,6,0,0,4,4,0,6.400257445308821,0.4888463812810244,0.010564124234100993,0.002185508964291006,0.3976143141153081,0
2024-01-01 06:49:04,192.168.38.6,lisa85,LOGOUT,304,3732,443,HTTP,473,normal,6,0,0,7,1,0,8.224967478914584,0.6282162276407459,0.049862666384956685,0.015631945473403467,0.6043737574552683,0
2024-01-01 06:49:35,192.168.206.73,darrell32,DB_QUERY,304,1362,80,HTTPS,261,normal,6,0,0,2,2,0,7.217443431696533,0.5512623724646294,0.027466723008662583,0.002185508964291006,0.6043737574552683,0
2024-01-01 06:49:52,192.168.70.151,vanderson,DB_QUERY,304,1702,8080,HTTPS,87,normal,6,0,0,2,2,1,7.440146680662688,0.568272262814654,0.009085146841326854,0.298525707512224,0.6043737574552683,0
2024-01-01 06:50:40,192.168.67.53,darrell32,LOGOUT,200,1757,443,HTTPS,362,normal,6,0,0,7,2,0,7.471932078245122,0.5707000052482245,0.038136488485104585,0.015631945473403467,0.3976143141153081,0
2024-01-01 06:50:50,192.168.24.153,vjones,PAGE_VIEW,200,261,80,TCP,69,normal,6,0,0,8,4,0,5.568344503761097,0.42530555741705023,0.007183604479188675,0.002185508964291006,0.3976143141153081,0
2024-01-01 06:51:15,192.168.65.27,vanderson,PAGE_VIEW,201,2736,5432,HTTPS,224,normal,6,0,0,8,2,0,7.914617709040679,0.6045119683620105,0.023557997042045215,0.20043710179285817,0.39960238568588463,0
2024-01-01 06:51:18,192.168.42.240,qross,PAGE_VIEW,200,4846,80,HTTP,245,normal,6,0,0,8,1,0,8.486115235845377,0.6481624777793003,0.025776463131206424,0.002185508964291006,0.3976143141153081,0
2024-01-01 06:51:28,192.168.217.30,greed,FILE_DOWNLOAD,304,1030,8080,TCP,213,normal,6,0,0,4,4,1,6.93828448401696,0.5299404424420484,0.02239594337629411,0.298525707512224,0.6043737574552683,0
2024-01-01 06:51:42,192.168.188.194,umason,API_CALL,204,1709,27017,HTTP,160,normal,6,0,0,0,1,0,7.444248649496705,0.5685855678086753,0.01679695753222058,0.9999999999999998,0.4055666003976143,0
2024-01-01 06:51:57,192.168.40.123,lchapman,FILE_ACCESS,200,3028,8080,TCP,122,normal,6,0,0,3,4,1,8.015987811027237,0.6122545330868934,0.012782590323262202,0.298525707512224,0.3976143141153081,0
2024-01-01 06:52:00,192.168.14.75,charleshill,API_CALL,200,3450,80,TCP,405,normal,6,0,0,0,4,0,8.146419323098003,0.6222167843284494,0.04267906190576801,0.002185508964291006,0.3976143141153081,0
2024-01-01 06:52:08,192.168.64.229,chart,LOGIN_SUCCESS,301,377,5432,TCP,383,normal,6,0,0,6,4,0,5.934894195619588,0.4533023203528968,0.04035495457426579,0.20043710179285817,0.5984095427435387,0
2024-01-01 06:52:11,192.168.212.117,jennifer17,LOGOUT,200,3256,80,HTTP,443,normal,6,0,0,7,1,0,8.088561805276234,0.6177976748693752,0.04669342911472639,0.002185508964291006,0.3976143141153081,0
2024-01-01 06:52:25,192.168.88.193,plane,LOGIN_SUCCESS,200,4406,80,TCP,411,normal,6,0,0,6,4,0,8.390949464841986,0.640893794734226,0.04331290935981407,0.002185508964291006,0.3976143141153081,0
2024-01-01 06:54:20,192.168.169.225,matthewpowell,FILE_DOWNLOAD,200,2602,3306,TCP,65,normal,6,0,0,4,4,1,7.864419904994565,0.6006779015192488,0.006761039509824636,0.12168469402874499,0.3976143141153081,0
2024-01-01 06:54:48,192.168.102.4,lchapman,FILE_DOWNLOAD,200,2111,3306,HTTP,60,normal,6,0,0,4,1,1,7.655390644826152,0.5847124191478991,0.0062328332981195856,0.12168469402874499,0.3976143141153081,0
2024-01-01 06:54:50,192.168.243.177,adamspaul,LOGOUT,200,833,443,HTTP,265,normal,6,0,0,7,1,0,6.726233402358747,0.5137441558393393,0.027889287978026624,0.015631945473403467,0.3976143141153081,0
2024-01-01 06:55:00,192.168.106.71,vjones,LOGOUT,200,1322,27017,HTTPS,264,normal,6,0,0,7,2,0,7.187657164114956,0.5489873219305614,0.027783646735685612,0.9999999999999998,0.3976143141153081,0
2024-01-01 06:55:11,192.168.10.75,jennifer17,LOGIN_SUCCESS,200,2003,5432,TCP,181,normal,6,0,0,6,4,0,7.602900462204755,0.5807032623215501,0.01901542362138179,0.20043710179285817,0.3976143141153081,0
2024-01-01 06:55:30,192.168.168.207,christensenkeith,PAGE_VIEW,304,3287,80,TCP,369,normal,6,0,0,8,4,0,8.098034756176071,0.6185212110406948,0.038875977181491654,0.002185508964291006,0.6043737574552683,0
2024-01-01 06:55:30,192.168.37.92,chart,API_CALL,200,2568,5432,HTTP,154,normal,6,0,0,0,1,0,7.851271997109883,0.5996736751665177,0.01616311007817452,0.20043710179285817,0.3976143141153081,0
2024-01-01 06:55:48,192.168.74.4,christensenkeith,LOGOUT,304,4058,3306,HTTPS,294,normal,6,0,0,7,2,1,8.308691916838898,0.6346110311082357,0.03095288400591591,0.12168469402874499,0.6043737574552683,0
2024-01-01 06:56:00,192.168.156.254,williamrivera,FILE_ACCESS,200,329,443,HTTP,411,normal,6,0,0,3,1,0,5.799092654460526,0.44292991072167914,0.04331290935981407,0.015631945473403467,0.3976143141153081,0
2024-01-01 06:57:00,192.168.215.31,oguerrero,FILE_DOWNLOAD,200,2777,5432,HTTPS,131,normal,6,0,0,4,2,0,7.9294865233142895,0.6056476361243942,0.013733361504331291,0.20043710179285817,0.3976143141153081,0
2024-01-01 06:57:09,192.168.202.6,patricia70,PAGE_VIEW,200,4815,443,TCP,50,normal,6,0,0,8,4,0,8.479698986988657,0.647672409987214,0.005176420874709486,0.015631945473403467,0.3976143141153081,0
2024-01-01 06:58:06,192.168.79.25,vjones,FILE_DOWNLOAD,200,1233,8080,HTTPS,465,normal,6,0,0,4,2,1,7.1180162044653335,0.5436682029100276,0.0490175364462286,0.298525707512224,0.3976143141153081,0
2024-01-01 06:58:34,192.168.83.137,christensenkeith,LOGIN_SUCCESS,304,3414,3306,HTTP,495,normal,6,0,0,6,1,1,8.13593277200489,0.6214158302109328,0.052186773716458905,0.12168469402874499,0.6043737574552683,0
2024-01-01 06:59:04,192.168.120.50,penny16,FILE_ACCESS,204,4154,8080,TCP,353,normal,6,0,0,3,4,1,8.332067707289548,0.6363964546898699,0.03718571730403549,0.298525707512224,0.4055666003976143,0
2024-01-01 06:59:39,192.168.52.104,melaniescott,PAGE_VIEW,301,2769,5432,TCP,46,normal,6,0,0,8,4,0,7.926602599181384,0.6054273643793423,0.004753855905345447,0.20043710179285817,0.5984095427435387,0
2024-01-01 07:00:30,192.168.142.4,patricia70,FILE_DOWNLOAD,204,2120,443,HTTPS,232,normal,7,0,0,4,2,0,7.659642954564682,0.5850372070561245,0.024403126980773297,0.015631945473403467,0.4055666003976143,0
2024-01-01 07:02:24,192.168.89.163,jeffrey86,PAGE_VIEW,200,4049,80,HTTPS,19,normal,7,0,0,8,2,0,8.306472160100585,0.6344414879206185,0.0019015423621381786,0.002185508964291006,0.3976143141153081,0
2024-01-01 07:02:26,192.168.131.13,williamrivera,LOGOUT,201,680,80,HTTP,345,normal,7,0,0,7,1,0,6.523562306149512,0.4982643047835412,0.03634058736530742,0.002185508964291006,0.39960238568588463,0
2024-01-01 07:03:18,192.168.252.133,plane,LOGIN_SUCCESS,201,2139,80,HTTP,68,normal,7,0,0,6,1,0,7.668561108015897,0.585718368256215,0.007077963236847665,0.002185508964291006,0.39960238568588463,0
2024-01-01 07:03:36,192.168.60.48,rebecca62,DB_QUERY,301,341,8080,HTTPS,220,normal,7,0,0,2,2,1,5.834810737062605,0.44565802839124585,0.023135432072681178,0.298525707512224,0.5984095427435387,0
2024-01-01 07:04:48,192.168.130.221,umason,LOGIN_SUCCESS,200,3169,27017,HTTP,172,normal,7,0,0,6,1,0,8.061486866871327,0.6157297134200516,0.0180646524403127,0.9999999999999998,0.3976143141153081,0
2024-01-01 07:05:30,192.168.117.150,vjones,FILE_DOWNLOAD,200,2855,3306,HTTPS,249,normal,7,0,0,4,2,1,7.957177323459475,0.6077626365851447,0.026199028100570464,0.12168469402874499,0.3976143141153081,0
2024-01-01 07:05:32,192.168.130.46,qbullock,DB_QUERY,301,830,80,HTTP,93,normal,7,0,0,2,1,0,6.7226297948554485,0.5134689152724405,0.009718994295372914,0.002185508964291006,0.5984095427435387,0
2024-01-01 07:06:45,192.168.235.93,rebecca62,LOGOUT,201,2221,8080,TCP,392,normal,7,0,0,7,4,1,7.706162970199576,0.5885903674554648,0.04130572575533488,0.298525707512224,0.39960238568588463,0
2024-01-01 07:07:00,192.168.32.183,chart,DB_QUERY,301,1614,3306,TCP,20,normal,7,0,0,2,4,1,7.387090235656757,0.5642198553347337,0.002007183604479189,0.12168469402874499,0.5984095427435387,0
2024-01-01 07:07:32,192.168.245.60,mccallemily,FILE_DOWNLOAD,200,1462,5432,TCP,41,normal,7,0,0,4,4,0,7.288244401020124,0.5566700920666581,0.004225649693640397,0.20043710179285817,0.3976143141153081,0
2024-01-01 07:08:24,192.168.68.80,gkim,FILE_DOWNLOAD,200,996,5432,TCP,261,normal,7,0,0,4,4,0,6.904750769961838,0.5273791650392504,0.027466723008662583,0.20043710179285817,0.3976143141153081,0
2024-01-01 07:08:27,192.168.217.142,melaniescott,FILE_DOWNLOAD,200,1949,443,HTTPS,319,normal,7,0,0,4,2,0,7.575584651557793,0.5786169032491799,0.033593915064441156,0.015631945473403467,0.3976143141153081,0
2024-01-01 07:08:48,192.168.128.52,adamspaul,DB_QUERY,301,3729,443,TCP,370,normal,7,0,0,2,4,0,8.224163512637862,0.6281548213600757,0.03898161842383266,0.015631945473403467,0.5984095427435387,0
2024-01-01 07:09:45,192.168.106.52,christensenkeith,LOGOUT,200,2320,443,HTTP,405,normal,7,0,0,7,1,0,7.749753406274437,0.5919197689859106,0.04267906190576801,0.015631945473403467,0.3976143141153081,0
2024-01-01 07:10:02,192.168.127.60,charleshill,DB_QUERY,200,4773,3306,TCP,479,normal,7,0,0,2,4,1,8.470939806898775,0.6470033910412548,0.05049651383900274,0.12168469402874499,0.3976143141153081,0
2024-01-01 07:10:16,192.168.201.37,matthewpowell,LOGIN_SUCCESS,200,3805,8080,TCP,221,normal,7,0,0,6,4,1,8.244334047856094,0.6296954301924849,0.023241073315022186,0.298525707512224,0.3976143141153081,0
2024-01-01 07:10:21,192.168.15.168,penny16,FILE_ACCESS,304,3165,80,HTTPS,386,normal,7,0,0,3,2,0,8.060224240440958,0.6156332750553967,0.04067187830128882,0.002185508964291006,0.6043737574552683,0
2024-01-01 07:10:25,192.168.126.27,rebecca62,API_CALL,200,3059,3306,HTTP,85,normal,7,0,0,0,1,1,8.026170194946426,0.6130322551667072,0.008873864356644834,0.12168469402874499,0.3976143141153081,0
2024-01-01 07:10:39,192.168.188.47,vanderson,FILE_DOWNLOAD,304,4772,443,HTTP,495,normal,7,0,0,4,1,0,8.470730317005897,0.6469873903761373,0.052186773716458905,0.015631945473403467,0.6043737574552683,0
2024-01-01 07:10:56,192.168.78.176,mccallemily,DB_QUERY,301,140,3306,HTTP,186,normal,7,0,0,2,1,1,4.948759890378168,0.3779821960151351,0.01954362983308684,0.12168469402874499,0.5984095427435387,0
2024-01-01 07:11:30,192.168.202.26,williamrivera,PAGE_VIEW,301,4635,443,TCP,357,normal,7,0,0,8,4,0,8.441607204459642,0.6447629910763385,0.03760828227339953,0.015631945473403467,0.5984095427435387,0
2024-01-01 07:11:33,192.168.88.17,andrea68,FILE_ACCESS,200,1682,8080,HTTP,54,normal,7,0,0,3,1,1,7.428333194190806,0.5673699584680805,0.005598985844073526,0.298525707512224,0.3976143141153081,0
