timestamp,ip_address,user,action,status_code,bytes_sent,port,protocol,duration_ms,label,hour,day_of_week,is_night,action_enc,protocol_enc,sensitive_port,bytes_log,bytes_log_scaled,duration_ms_scaled,port_scaled,status_code_scaled,label_enc,is_failed_login,is_large_transfer,is_odd_hour,is_conn_attempt,is_anon_user,is_client_error,is_server_error,is_success,ip_request_count,ip_failed_logins,ip_large_transfers,ip_conn_attempts,ip_unique_ports,ip_unique_actions,ip_avg_bytes,ip_max_bytes,ip_avg_duration,ip_min_duration,ip_error_rate,ip_requests_per_hour,ip_failures_per_hour,ip_ports_per_hour,heuristic_risk_score
2024-01-01 00:40:39,192.168.239.70,jennifer17,DB_QUERY,200,1431,27017,HTTPS,341,normal,0,0,1,2,2,0,7.266827347520591,0.5550342751967253,0.0359180223959433,0.9999999999999998,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004686806707005805,0.0028417052704462647,0.057900263957085675,0.14971378247468076,0.0,0.0,0.0,0.0,0.1007
2024-01-01 00:41:06,192.168.244.83,chart,LOGOUT,200,3242,443,HTTPS,395,normal,0,0,1,7,2,0,8.084254106307318,0.6174686563774479,0.0416226494823579,0.0156319454734034,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.01073311454743002,0.006573632931634217,0.06709618823262282,0.17349185380889476,0.0,0.0,0.0,0.0,0.1016
2024-01-01 00:41:09,192.168.88.86,lisa85,LOGIN_SUCCESS,200,3500,443,TCP,199,normal,0,0,1,6,4,0,8.160803920954665,0.6233154680405502,0.0209169659835199,0.0156319454734034,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.01159448805534247,0.0071052935261049464,0.033718389010302836,0.08718626155878467,0.0,0.0,0.0,0.0,0.1017
2024-01-01 00:41:17,192.168.2.245,matthewpowell,FILE_ACCESS,304,809,5432,TCP,412,normal,0,0,1,3,4,0,6.697034247666484,0.5115139485031891,0.043418550602155,0.2004371017928581,0.6043737574552683,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.002610162048395169,0.001559949883776521,0.0699912014304771,0.1809775429326288,0.0,0.0,0.0,0.0,0.1004
2024-01-01 00:41:24,192.168.223.1,andrea68,DB_QUERY,200,1714,8080,HTTPS,45,normal,0,0,1,2,2,1,7.44716835960004,0.568808572856613,0.0046482146630044,0.298525707512224,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0056316466401035705,0.003424883364381213,0.007492975335622853,0.019374724790841038,0.0,0.0,0.0,0.0,0.1508
2024-01-01 00:41:30,192.168.101.155,andrea68,FILE_DOWNLOAD,200,471,80,HTTP,375,normal,0,0,1,4,1,0,6.156978985585555,0.4702649733149263,0.0395098246355377,0.002185508964291,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0014816959798897111,0.0008634332910202937,0.06369029035279425,0.16468516072214884,0.0,0.0,0.0,0.0,0.1002
2024-01-01 00:41:40,192.168.110.209,charleshill,FILE_DOWNLOAD,301,888,3306,TCP,181,normal,0,0,1,4,4,1,6.790097235513905,0.5186220227063224,0.0190154236213817,0.1216846940287449,0.5984095427435387,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028739159519807645,0.00172274518208345,0.030653080918457126,0.07926023778071334,0.0,0.0,0.0,0.0,0.1504
2024-01-01 00:41:43,192.168.142.90,qross,LOGIN_SUCCESS,301,3609,80,TCP,323,normal,0,0,1,6,4,0,8.191463051326927,0.6256571871141616,0.0340164800338051,0.002185508964291,0.5984095427435387,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.011958401669150444,0.0073299098237689375,0.05483495586523997,0.14178775869660942,0.0,0.0,0.0,0.0,0.1018
2024-01-01 00:41:48,192.168.43.135,williamrivera,LOGIN_SUCCESS,304,4557,5432,TCP,293,normal,0,0,1,6,4,0,8.42463920980563,0.6434669896490383,0.0308472427635749,0.2004371017928581,0.6043737574552683,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.015123448512177586,0.009283453403452085,0.04972610904549711,0.12857771906649054,0.0,0.0,0.0,0.0,0.1023
2024-01-01 00:41:48,192.168.89.204,williamrivera,API_CALL,200,1746,443,HTTP,414,normal,0,0,1,0,1,0,7.465655310134056,0.5702205908803722,0.0436298330868371,0.0156319454734034,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.005738483664340774,0.0034908257636954115,0.07033179121845996,0.18185821224130339,0.0,0.0,0.0,0.0,0.1009
2024-01-01 00:41:54,192.168.30.72,qross,LOGIN_SUCCESS,301,3856,3306,HTTP,399,normal,0,0,1,6,1,1,8.257644958208228,0.6307121065391474,0.0420452144517219,0.1216846940287449,0.5984095427435387,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.012783049949981355,0.007838902718475411,0.06777736780858853,0.17525319242624393,0.0,0.0,0.0,0.0,0.1519
2024-01-01 00:42:05,192.168.187.145,oguerrero,FILE_DOWNLOAD,200,1018,5432,HTTPS,118,normal,0,0,1,4,2,0,6.926577033222725,0.5290462370130179,0.0123600253538981,0.2004371017928581,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.003307941362944402,0.0019906361792973834,0.019924502596997132,0.05151915455746368,0.0,0.0,0.0,0.0,0.1005
2024-01-01 00:42:09,192.168.240.188,jeffrey86,API_CALL,200,4450,3306,HTTPS,424,normal,0,0,1,0,2,1,8.400884069015854,0.6416525916015949,0.0446862455102472,0.1216846940287449,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.014766212212384439,0.009062958505745232,0.07203474015837424,0.18626155878467635,0.0,0.0,0.0,0.0,0.1522
2024-01-01 00:42:17,192.168.43.73,andrea68,PAGE_VIEW,201,2845,80,HTTP,354,normal,0,0,1,8,1,0,7.953669778649798,0.6074947332075004,0.0372913585463765,0.002185508964291,0.3996023856858846,0,0,0,1,0,0,0,0,1,0.02564102564102564,0.0,0.0,0.0,0.02564102564102564,0.5,0.011764759562720512,0.008665243409881469,0.06105071949592711,0.1554381329810656,0.0,0.0,0.0,0.0,0.1069
2024-01-01 00:42:24,192.168.28.94,vanderson,API_CALL,301,3521,3306,HTTPS,498,normal,0,0,1,0,2,1,8.166784289056151,0.6237722436203017,0.0525036974434819,0.1216846940287449,0.5984095427435387,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.011664599852498134,0.00714856822565489,0.08463656231373995,0.21884632320563627,0.0,0.0,0.0,0.0,0.1517
2024-01-01 00:42:30,192.168.194.87,kentfinley,FILE_DOWNLOAD,301,1589,3306,HTTP,191,normal,0,0,1,4,1,1,7.371489295214277,0.5630282683798251,0.0200718360447918,0.1216846940287449,0.5984095427435387,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.005214314514176996,0.0031672958670601226,0.03235602985837141,0.08366358432408631,0.0,0.0,0.0,0.0,0.1508
2024-01-01 00:43:21,192.168.26.33,patricia70,FILE_DOWNLOAD,200,620,3306,HTTPS,408,normal,0,0,1,4,2,1,6.431331081933479,0.4912197600000851,0.042995985632791,0.1216846940287449,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0019791558739941885,0.001170477587827033,0.06931002185451139,0.1792162043152796,0.0,0.0,0.0,0.0,0.1503
2024-01-01 00:43:40,192.168.217.177,charleshill,FILE_DOWNLOAD,301,1731,3306,HTTPS,64,normal,0,0,1,4,2,1,7.4570320891223805,0.5695619563765939,0.0066553982674836,0.1216846940287449,0.5984095427435387,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.005688403809229585,0.003459915264016881,0.010728578321459993,0.02774108322324967,0.0,0.0,0.0,0.0,0.1509
2024-01-01 00:43:42,192.168.91.95,williamrivera,LOGIN_SUCCESS,200,1419,3306,HTTPS,355,normal,0,0,1,6,2,1,7.258412150595307,0.5543915294009749,0.0373969997887175,0.1216846940287449,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004646742822916854,0.00281697687070344,0.06028439247296568,0.15587846763540292,0.0,0.0,0.0,0.0,0.1507
2024-01-01 00:43:44,192.168.54.111,williamrivera,PAGE_VIEW,301,3866,27017,HTTP,232,normal,0,0,1,8,1,0,8.260234291607297,0.6309098776870866,0.0244031269807732,0.9999999999999998,0.5984095427435387,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.012816436520055482,0.007859509718261099,0.03933812051201997,0.10171730515191546,0.0,0.0,0.0,0.0,0.1019
2024-01-01 00:44:30,192.168.170.200,greed,LOGIN_SUCCESS,200,1034,5432,TCP,109,normal,0,0,1,6,4,0,6.942156705699469,0.5302361995382571,0.011409254172829,0.2004371017928581,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0033613598750630042,0.002023607378954483,0.018391848551074275,0.04755614266842801,0.0,0.0,0.0,0.0,0.1005
2024-01-01 00:45:00,192.168.178.240,jennifer17,PAGE_VIEW,200,2857,443,TCP,212,normal,0,0,1,8,4,0,7.957877358489813,0.6078161046829947,0.022290302133953,0.0156319454734034,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.02564102564102564,0.0,0.0,0.0,0.02564102564102564,0.5,0.0070906397523428765,0.00578026343988526,0.02290466324184713,0.02553940995156319,0.0,0.0,0.0,0.0,0.1062
2024-01-01 00:45:00,192.168.138.79,charleshill,LOGOUT,200,1677,8080,HTTP,390,normal,0,0,1,7,1,1,7.425357887027151,0.5671427069625621,0.0410944432706528,0.298525707512224,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0055081163308293045,0.00334863746517417,0.06624471376266568,0.17129018053720826,0.0,0.0,0.0,0.0,0.1508
2024-01-01 00:45:03,192.168.160.112,adamspaul,API_CALL,200,4823,443,HTTPS,32,normal,0,0,1,0,2,0,8.481358738407021,0.6477991804306886,0.0032748785125713,0.0156319454734034,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.01601153127614934,0.009831599597751364,0.005279141713734283,0.013650374284456186,0.0,0.0,0.0,0.0,0.1024
2024-01-01 00:45:18,192.168.74.253,qross,API_CALL,200,1529,80,TCP,453,normal,0,0,1,0,4,0,7.333023014386481,0.5600902455979774,0.0477498415381364,0.002185508964291,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.00501399509373224,0.0030436538683459996,0.07697329208412568,0.19903126376045793,0.0,0.0,0.0,0.0,0.1008
2024-01-01 00:45:28,192.168.171.90,penny16,DB_QUERY,200,1087,443,TCP,344,normal,0,0,1,2,4,0,6.992096427415888,0.5340505542656824,0.0362349461229664,0.0156319454734034,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0035383086964558717,0.002132824477818625,0.05841114863905996,0.15103478643769264,0.0,0.0,0.0,0.0,0.1005
2024-01-01 00:45:28,192.168.194.245,rebecca62,PAGE_VIEW,204,4097,5432,HTTP,326,normal,0,0,1,8,1,0,8.318254328798846,0.6353414002414907,0.0343334037608282,0.2004371017928581,0.4055666003976143,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.013587666288767791,0.008335531413310473,0.05534584054721425,0.1431087626596213,0.0,0.0,0.0,0.0,0.102
2024-01-01 00:45:45,192.168.107.172,darrell32,DB_QUERY,200,3575,80,HTTP,285,normal,0,0,1,2,1,0,8.182000136293405,0.6249344174740282,0.0300021128248468,0.002185508964291,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.011844887330898415,0.0072598460244976005,0.048363749893565684,0.12505504183179217,0.0,0.0,0.0,0.0,0.1018
2024-01-01 00:45:51,192.168.16.46,mccallemily,PAGE_VIEW,301,2582,27017,HTTP,261,normal,0,0,1,8,1,0,7.85670679309584,0.6000887803983679,0.0274667230086625,0.9999999999999998,0.5984095427435387,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.008529600922537704,0.005213570945778861,0.0442766724377714,0.11448701012769705,0.0,0.0,0.0,0.0,0.1013
2024-01-01 00:46:22,192.168.127.246,cooklee,API_CALL,200,4798,3306,HTTPS,78,normal,0,0,1,0,2,1,8.476162841858246,0.647402322140677,0.0081343756602577,0.1216846940287449,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.015928064850964024,0.009780082098287146,0.013112706837339992,0.03390576838397182,0.0,0.0,0.0,0.0,0.1524
2024-01-01 00:46:38,192.168.135.37,matthewpowell,FILE_DOWNLOAD,200,1200,5432,HTTP,144,normal,0,0,1,4,1,0,7.090909822079984,0.5415978397954296,0.0151066976547644,0.2004371017928581,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0039155769382934955,0.0023656835753968907,0.024352169840774273,0.06296785557023338,0.0,0.0,0.0,0.0,0.1006
2024-01-01 00:46:45,192.168.128.26,jennifer17,PAGE_VIEW,200,2810,8080,HTTP,353,normal,0,0,1,8,1,1,7.941295570906532,0.6065496014330045,0.0371857173040354,0.298525707512224,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.009290814720227778,0.00568341054089253,0.05994380268498282,0.1549977983267283,0.0,0.0,0.0,0.0,0.1514
2024-01-01 00:47:00,192.168.121.222,greed,DB_QUERY,301,3477,80,HTTP,387,normal,0,0,1,2,1,0,8.154212694914229,0.6228120356355874,0.0407775195436298,0.002185508964291,0.5984095427435387,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01151769894417198,0.007057897426597866,0.06573382908069139,0.16996917657419638,0.0,0.0,0.0,0.0,0.1017
2024-01-01 00:47:15,192.168.105.136,qbullock,FILE_DOWNLOAD,200,590,443,TCP,153,normal,0,0,1,4,4,0,6.3818160174060985,0.4874378402382717,0.0160574688358335,0.0156319454734034,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.00187899616377181,0.0011086565884699715,0.02588482388669713,0.06693086745926904,0.0,0.0,0.0,0.0,0.1003
2024-01-01 00:47:15,192.168.219.170,williamrivera,LOGIN_SUCCESS,200,2895,80,HTTPS,431,normal,0,0,1,6,2,0,7.971085753505607,0.6088249509928777,0.0454257342066342,0.002185508964291,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.009574600565857848,0.005858570039070871,0.07322680441631425,0.18934390136503743,0.0,0.0,0.0,0.0,0.1014
2024-01-01 00:47:22,192.168.152.221,umason,FILE_DOWNLOAD,200,593,5432,TCP,60,normal,0,0,1,4,4,0,6.386879319362645,0.4878245710627646,0.0062328332981195,0.2004371017928581,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.001889012134794048,0.0011148386884056777,0.01004739874549428,0.02597974460590048,0.0,0.0,0.0,0.0,0.1003
2024-01-01 00:47:43,192.168.150.23,greed,API_CALL,200,4687,443,TCP,369,normal,0,0,1,0,4,0,8.452761331256848,0.6456149340751567,0.0388759771814916,0.0156319454734034,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.015557473923141225,0.009551344400666018,0.06266852098884568,0.16204315279612505,0.0,0.0,0.0,0.0,0.1023
2024-01-01 00:47:50,192.168.84.116,christopher88,FILE_ACCESS,200,4490,8080,HTTP,241,normal,0,0,1,3,1,1,8.409830673087738,0.6423359258366108,0.0253538981618423,0.298525707512224,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.014899758492680942,0.00914538650488798,0.04087077455794283,0.10568031704095113,0.0,0.0,0.0,0.0,0.1522
2024-01-01 00:47:52,192.168.72.119,melaniescott,PAGE_VIEW,200,4201,80,HTTP,408,normal,0,0,1,8,1,0,8.343315881404946,0.6372555809452304,0.042995985632791,0.002185508964291,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.013934886617538701,0.00854984421108162,0.06931002185451139,0.1792162043152796,0.0,0.0,0.0,0.0,0.1021
2024-01-01 00:47:59,192.168.18.106,chart,LOGIN_SUCCESS,301,2584,5432,TCP,257,normal,0,0,1,6,4,0,7.85748078694253,0.6001478974095695,0.0270441580392985,0.2004371017928581,0.5984095427435387,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00853627823655253,0.005217692345735999,0.04359549286180569,0.11272567151034786,0.0,0.0,0.0,0.0,0.1013
2024-01-01 00:48:00,192.168.170.201,chart,FILE_DOWNLOAD,301,2132,8080,HTTP,413,normal,0,0,1,4,1,1,7.665284718471351,0.5854681203269396,0.043524191844496,0.298525707512224,0.5984095427435387,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070272052692020364,0.004286255955422938,0.07016149632446854,0.1814178775869661,0.0,0.0,0.0,0.0,0.1511
2024-01-01 00:48:00,192.168.113.91,qbullock,PAGE_VIEW,301,3544,8080,HTTPS,143,normal,0,0,1,8,2,1,8.173293438966228,0.6242694071181683,0.0150010564124234,0.298525707512224,0.5984095427435387,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.011741388963668624,0.00719596432516197,0.024181874946782846,0.06252752091589608,0.0,0.0,0.0,0.0,0.1518
2024-01-01 00:48:20,192.168.97.236,adamspaul,API_CALL,204,1218,80,HTTPS,405,normal,0,0,1,0,2,0,7.105786129481271,0.5427340798767211,0.042679061905768,0.002185508964291,0.4055666003976143,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.003975672764426922,0.0024027761750111272,0.0687991371725371,0.17789520035226772,0.0,0.0,0.0,0.0,0.1006
2024-01-01 00:48:22,192.168.145.118,oguerrero,API_CALL,200,4855,8080,HTTP,340,normal,0,0,1,0,1,1,8.487970332739334,0.6483041685489741,0.0358123811536023,0.298525707512224,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.01611836830038654,0.009897541997065563,0.05772996906309425,0.14927344782034346,0.0,0.0,0.0,0.0,0.1524
2024-01-01 00:48:24,192.168.121.54,wdavis,PAGE_VIEW,200,2972,27017,TCP,333,normal,0,0,1,8,4,0,7.997326822998097,0.6108292222228968,0.0350728924572152,0.9999999999999998,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.009831677155428618,0.006017243937420662,0.05653790480515425,0.14619110523998238,0.0,0.0,0.0,0.0,0.1015
2024-01-01 00:48:25,192.168.187.201,williamrivera,FILE_DOWNLOAD,301,4200,80,HTTP,96,normal,0,0,1,4,1,0,8.343077871169383,0.6372374019198775,0.0100359180223959,0.002185508964291,0.5984095427435387,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.013931547960531289,0.008547783511103052,0.016178014929185705,0.041831792162043156,0.0,0.0,0.0,0.0,0.1021
2024-01-01 00:48:30,192.168.70.40,lisa85,FILE_ACCESS,301,928,5432,TCP,437,normal,0,0,1,3,4,0,6.834108738813838,0.5219835850038953,0.0460595816606803,0.2004371017928581,0.5984095427435387,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030074622322772684,0.001805173181226199,0.07424857378026282,0.1919859092910612,0.0,0.0,0.0,0.0,0.1005
2024-01-01 00:48:46,192.168.208.168,chart,FILE_DOWNLOAD,200,1733,8080,HTTPS,156,normal,0,0,1,4,2,1,7.458186157340487,0.5696501031545936,0.0163743925628565,0.298525707512224,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.00569508112324441,0.0034640366639740183,0.026395708568671416,0.06825187142228094,0.0,0.0,0.0,0.0,0.1509
2024-01-01 00:48:56,192.168.177.202,kentfinley,PAGE_VIEW,200,1286,3306,HTTP,305,normal,0,0,1,8,1,1,7.160069207596127,0.5468801765811111,0.032114937671667,0.1216846940287449,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004202701440930979,0.0025429037735538004,0.05176964777339425,0.1338617349185381,0.0,0.0,0.0,0.0,0.1506
2024-01-01 00:48:58,192.168.160.50,lchapman,PAGE_VIEW,204,3470,3306,HTTP,387,normal,0,0,1,8,1,1,8.152198015861787,0.6226581561123581,0.0407775195436298,0.1216846940287449,0.4055666003976143,0,0,0,1,0,0,0,0,1,0.02564102564102564,0.0,0.0,0.0,0.02564102564102564,0.5,0.007858530864047773,0.007043472526747885,0.05670819969914568,0.12329370321444298,0.0,0.0,0.0,0.0,0.1563
2024-01-01 00:49:00,192.168.113.106,christensenkeith,FILE_ACCESS,200,4946,27017,HTTP,330,normal,0,0,1,3,1,0,8.506536611227709,0.6497222455764147,0.0347559687301922,0.9999999999999998,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.016422186088061088,0.010085065695115317,0.05602702012317996,0.1448701012769705,0.0,0.0,0.0,0.0,0.1025
2024-01-01 00:49:24,192.168.133.46,umason,FILE_ACCESS,200,4987,3306,HTTPS,383,normal,0,0,1,3,2,1,8.514790306799927,0.6503526560321115,0.0403549545742657,0.1216846940287449,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.016559071025365003,0.010169554394236634,0.06505264950472568,0.1682078379568472,0.0,0.0,0.0,0.0,0.1525
2024-01-01 00:49:57,192.168.27.49,andrea68,FILE_ACCESS,201,4183,27017,HTTPS,399,normal,0,0,1,3,2,0,8.339023005744759,0.6369276946453893,0.0420452144517219,0.9999999999999998,0.3996023856858846,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.013874790791405274,0.008512751611467383,0.06777736780858853,0.17525319242624393,0.0,0.0,0.0,0.0,0.1021
2024-01-01 00:50:00,192.168.38.186,patricia70,LOGIN_SUCCESS,304,1993,3306,HTTPS,145,normal,0,0,1,6,2,1,7.597897950521784,0.5803211746079803,0.0152123388971054,0.1216846940287449,0.6043737574552683,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065631319451716855,0.0039998186584018856,0.0245224647347657,0.06340819022457067,0.0,0.0,0.0,0.0,0.151
2024-01-01 00:50:42,192.168.140.33,darrell32,FILE_ACCESS,201,865,5432,TCP,96,normal,0,0,1,3,4,0,6.763884908562435,0.516619946807864,0.0100359180223959,0.2004371017928581,0.3996023856858846,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0027971268408102743,0.0016753490825763694,0.016178014929185705,0.041831792162043156,0.0,0.0,0.0,0.0,0.1004
2024-01-01 00:50:50,192.168.37.117,plane,PAGE_VIEW,200,3245,3306,HTTPS,134,normal,0,0,1,8,2,1,8.085178748074537,0.6175392797524837,0.0140502852313543,0.1216846940287449,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.010743130518452257,0.006579815031569923,0.02264922090085999,0.05856450902686042,0.0,0.0,0.0,0.0,0.1516
2024-01-01 00:50:56,192.168.196.90,plane,FILE_ACCESS,301,2129,8080,TCP,53,normal,0,0,1,3,4,1,7.6638772587034705,0.5853606197115024,0.0054933446017325,0.298525707512224,0.5984095427435387,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.007017189298179799,0.004280073855487231,0.00885533448755428,0.022897402025539408,0.0,0.0,0.0,0.0,0.1511
2024-01-01 00:50:58,192.168.58.120,lisa85,LOGOUT,301,1948,27017,TCP,355,normal,0,0,1,7,4,0,7.575071699507561,0.5785777243949433,0.0373969997887175,0.9999999999999998,0.5984095427435387,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.006412892379838118,0.003907087159366293,0.06028439247296568,0.15587846763540292,0.0,0.0,0.0,0.0,0.101
2024-01-01 00:51:00,192.168.101.45,adamspaul,LOGOUT,301,717,443,TCP,262,normal,0,0,1,7,4,0,6.576469569048224,0.5023053178572382,0.0275723642510035,0.0156319454734034,0.5984095427435387,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00230300560371321,0.001370365485748199,0.04444696733176283,0.11492734478203434,0.0,0.0,0.0,0.0,0.1003
2024-01-01 00:51:06,192.168.0.13,vanderson,FILE_DOWNLOAD,204,1462,3306,HTTPS,461,normal,0,0,1,4,2,1,7.288244401020124,0.5566700920666581,0.0485949714768645,0.1216846940287449,0.4055666003976143,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004790305074235596,0.0029055869697818953,0.0783356512360571,0.2025539409951563,0.0,0.0,0.0,0.0,0.1507
2024-01-01 00:51:18,192.168.34.75,christensenkeith,LOGIN_SUCCESS,201,3920,3306,HTTP,440,normal,0,0,1,6,1,1,8.27410200229233,0.6319690819836262,0.0463765053877033,0.1216846940287449,0.3996023856858846,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.01299672399845576,0.00797078751710381,0.07475945846223711,0.1933069132540731,0.0,0.0,0.0,0.0,0.1519
2024-01-01 00:51:27,192.168.37.88,greed,FILE_DOWNLOAD,200,714,5432,HTTP,183,normal,0,0,1,4,1,0,6.572282542694008,0.5019855162400255,0.0192267061060638,0.2004371017928581,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.002292989632690972,0.0013641833858124928,0.030993670706439984,0.08014090708938794,0.0,0.0,0.0,0.0,0.1003
2024-01-01 00:51:38,192.168.10.206,vanderson,LOGIN_SUCCESS,301,2830,8080,TCP,42,normal,0,0,1,6,4,1,7.9483852851118995,0.6070911079525823,0.0043312909359814,0.298525707512224,0.5984095427435387,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00935758786037603,0.005724624540463904,0.006982090653648567,0.018053720827829148,0.0,0.0,0.0,0.0,0.1514
2024-01-01 00:51:39,192.168.176.89,mccallemily,PAGE_VIEW,200,881,8080,HTTPS,143,normal,0,0,1,8,2,1,6.782192056006791,0.5180182316200338,0.0150010564124234,0.298525707512224,0.3976143141153081,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0028505453529288766,0.001708320282233469,0.024181874946782846,0.06252752091589608,0.0,0.0,0.0,0.0,0.1504
2024-01-01 00:51:40,192.168.234.165,kentfinley,LOGIN_SUCCESS,304,3390,3306,TCP,65,normal,0,0,1,6,4,1,8.128880142125638,0.6208771561615766,0.0067610395098246,0.1216846940287449,0.6043737574552683,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.011227235784527084,0.006878616528462387,0.010898873215451422,0.028181417877586965,0.0,0.0,0.0,0.0,0.1517
