timestamp,ip_address,user,action,status_code,bytes_sent,port,protocol,duration_ms,label,hour,day_of_week,is_night,action_enc,protocol_enc,sensitive_port,bytes_log,bytes_log_scaled,duration_ms_scaled,port_scaled,status_code_scaled,label_enc,is_failed_login,is_large_transfer,is_odd_hour,is_conn_attempt,is_anon_user,is_client_error,is_server_error,is_success,ip_request_count,ip_failed_logins,ip_large_transfers,ip_conn_attempts,ip_unique_ports,ip_unique_actions,ip_avg_bytes,ip_max_bytes,ip_avg_duration,ip_min_duration,ip_error_rate,ip_requests_per_hour,ip_failures_per_hour,ip_ports_per_hour,heuristic_risk_score,score_raw,anomaly_score,prediction,threat_type,severity,confidence,description,rule_matched,final_risk
2024-01-01 06:14:49,192.168.68.247,matthewpowell,LOGIN_SUCCESS,200,497,5432,HTTPS,439,normal,6,0,0,6,2,0,6.210600077024653,0.4743605080233863,0.0462708641453623,0.2004371017928581,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0015685010620824,0.000917011490463,0.0745891635682456,0.1928665785997358,0.0,0.0,0.0,0.0,0.0002,0.199113,0.1351,0,NORMAL,NORMAL,0.8649,No threat detected.,none,0.427
2024-01-01 06:14:56,192.168.247.198,qbullock,DB_QUERY,200,3858,27017,HTTPS,469,normal,6,0,0,2,2,0,8.258163361537619,0.630751701757587,0.0494401014155926,0.9999999999999998,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0127897272639961,0.0078430241184325,0.0796980103879885,0.2060766182298546,0.0,0.0,0.0,0.0,0.0019,0.20646,0.115,0,NORMAL,NORMAL,0.885,No threat detected.,none,0.423
2024-01-01 06:15:40,192.168.137.106,jennifer17,DB_QUERY,200,1219,8080,HTTP,336,normal,6,0,0,2,1,1,7.106606137727303,0.5427967114297669,0.0353898161842383,0.298525707512224,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0039790114214343,0.0024048368749896,0.0570487894871285,0.1475121092029942,0.0,0.0,0.0,0.0,0.0506,0.215293,0.0908,0,NORMAL,NORMAL,0.9092,No threat detected.,none,0.4182
2024-01-01 06:16:00,192.168.66.82,andrea68,API_CALL,200,412,27017,TCP,172,normal,6,0,0,0,4,0,6.023447592961033,0.4600659557551314,0.0180646524403127,0.9999999999999998,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0012847152164523,0.0007418519922847,0.0291204268725342,0.0752972258916776,0.0,0.0,0.0,0.0,0.0002,0.217836,0.0839,0,NORMAL,NORMAL,0.9161,No threat detected.,none,0.4168
2024-01-01 06:16:00,192.168.46.102,melaniescott,PAGE_VIEW,301,2033,80,TCP,386,normal,6,0,0,8,4,0,7.617759576608505,0.5818381892158797,0.0406718783012888,0.002185508964291,0.5984095427435387,0,0,0,0,0,0,0,0,0,0.0256410256410256,0.0,0.0,0.0,0.0256410256410256,0.5,0.0067350727810534,0.0041296427570517,0.0407004796639514,0.0409511228533685,0.0,0.0,0.0,0.0,0.0061,0.092392,0.4267,0,NORMAL,NORMAL,0.5733,No threat detected.,none,0.4853
2024-01-01 06:16:21,192.168.60.170,qbullock,FILE_DOWNLOAD,301,1028,3306,TCP,255,normal,6,0,0,4,4,1,6.9363427358340495,0.5297921333184411,0.0268328755546165,0.1216846940287449,0.5984095427435387,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033413279330185,0.002011243179083,0.0432549030738228,0.1118450022016732,0.0,0.0,0.0,0.0,0.0505,0.202711,0.1252,0,NORMAL,NORMAL,0.8748,No threat detected.,none,0.425
2024-01-01 06:16:50,192.168.11.48,oguerrero,FILE_ACCESS,200,3691,27017,HTTP,129,normal,6,0,0,3,1,0,8.213923595622743,0.6273727049498793,0.0135220790196492,0.9999999999999998,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0122321715437582,0.0074988872220115,0.0217977464309028,0.0563628357551739,0.0,0.0,0.0,0.0,0.0018,0.23544,0.0358,0,NORMAL,NORMAL,0.9642,No threat detected.,none,0.4072
2024-01-01 06:17:18,192.168.81.6,kentfinley,DB_QUERY,200,2219,443,HTTPS,381,normal,6,0,0,2,2,0,7.705262474866325,0.5885215883651265,0.0401436720895837,0.0156319454734034,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0073176684288469,0.0044655368535584,0.0647120597167428,0.1673271686481726,0.0,0.0,0.0,0.0,0.0011,0.236099,0.034,0,NORMAL,NORMAL,0.966,No threat detected.,none,0.4068
2024-01-01 06:18:00,192.168.206.217,patricia70,DB_QUERY,301,674,5432,HTTP,11,normal,6,0,0,2,1,0,6.51471269087253,0.4975883784726312,0.00105641242341,0.2004371017928581,0.5984095427435387,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021594433523944,0.0012817553866697,0.0017029489399142,0.0044033465433729,0.0,0.0,0.0,0.0,0.0003,0.200482,0.1313,0,NORMAL,NORMAL,0.8687,No threat detected.,none,0.4263
2024-01-01 06:18:24,192.168.157.6,darrell32,API_CALL,200,547,27017,TCP,132,normal,6,0,0,0,4,0,6.306275286948016,0.4816681015927074,0.0138390027466723,0.9999999999999998,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.001735433912453,0.0010200464893915,0.0223086311128771,0.0576838397181858,0.0,0.0,0.0,0.0,0.0003,0.224619,0.0654,0,NORMAL,NORMAL,0.9346,No threat detected.,none,0.4131
2024-01-01 06:19:48,192.168.117.35,lchapman,LOGOUT,200,826,8080,HTTPS,259,normal,6,0,0,7,2,1,6.717804695023691,0.5131003781296412,0.0272554405239805,0.298525707512224,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0026669192175211,0.0015949817834121,0.0439360826497885,0.1136063408190224,0.0,0.0,0.0,0.0,0.0504,0.208637,0.109,0,NORMAL,NORMAL,0.891,No threat detected.,none,0.4218
2024-01-01 06:19:50,192.168.213.173,patricia70,DB_QUERY,200,3560,80,TCP,64,normal,6,0,0,2,4,0,8.177796683277778,0.6246133612019746,0.0066553982674836,0.002185508964291,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0117948074757872,0.007228935524819,0.0107285783214599,0.0277410832232496,0.0,0.0,0.0,0.0,0.0018,0.232217,0.0446,0,NORMAL,NORMAL,0.9554,No threat detected.,none,0.4089
2024-01-01 06:20:52,192.168.15.86,wdavis,FILE_DOWNLOAD,200,623,8080,TCP,305,normal,6,0,0,4,4,1,6.436150368369428,0.4915878531205106,0.032114937671667,0.298525707512224,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0019891718450164,0.0011766596877627,0.0517696477733942,0.1338617349185381,0.0,0.0,0.0,0.0,0.0503,0.204955,0.1191,0,NORMAL,NORMAL,0.8809,No threat detected.,none,0.4238
2024-01-01 06:21:00,192.168.51.111,greed,FILE_ACCESS,304,3078,8080,HTTPS,67,normal,6,0,0,3,2,1,8.0323601479245,0.6135050386663536,0.0069723219945066,0.298525707512224,0.6043737574552683,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101855747982143,0.0062356781351489,0.0112394630034342,0.0290620871862615,0.0,0.0,0.0,0.0,0.0515,0.188807,0.1632,0,NORMAL,NORMAL,0.8368,No threat detected.,none,0.4326
2024-01-01 06:22:15,192.168.169.32,vjones,FILE_DOWNLOAD,200,4801,3306,TCP,212,normal,6,0,0,4,4,1,8.4767877767812,0.6474500541543081,0.022290302133953,0.1216846940287449,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0159380808219862,0.0097862641982228,0.0359322226321914,0.0929106120651695,0.0,0.0,0.0,0.0,0.0524,0.193413,0.1506,0,NORMAL,NORMAL,0.8494,No threat detected.,none,0.4301
2024-01-01 06:22:21,192.168.86.99,qross,FILE_DOWNLOAD,301,1062,80,HTTPS,85,normal,6,0,0,4,2,0,6.968850378341948,0.5322750402233205,0.0088738643566448,0.002185508964291,0.5984095427435387,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034548422712705,0.0020813069783544,0.0143047710952799,0.0369881109643328,0.0,0.0,0.0,0.0,0.0005,0.216498,0.0876,0,NORMAL,NORMAL,0.9124,No threat detected.,none,0.4175
2024-01-01 06:22:36,192.168.169.95,andrea68,PAGE_VIEW,200,4050,5432,TCP,16,normal,6,0,0,8,4,0,8.30671904320269,0.6344603446481948,0.0015846186351151,0.2004371017928581,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0134307494094194,0.0082386785143177,0.0025544234098714,0.0066050198150594,0.0,0.0,0.0,0.0,0.002,0.2095,0.1067,0,NORMAL,NORMAL,0.8933,No threat detected.,none,0.4213
2024-01-01 06:22:51,192.168.18.166,qross,FILE_DOWNLOAD,200,3873,5432,HTTPS,246,normal,6,0,0,4,2,0,8.262042843966942,0.6310480134236447,0.0258821043735474,0.2004371017928581,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0128398071191073,0.007873934618111,0.0417222490278999,0.1078819903126376,0.0,0.0,0.0,0.0,0.0019,0.236984,0.0316,0,NORMAL,NORMAL,0.9684,No threat detected.,none,0.4063
2024-01-01 06:23:15,192.168.54.33,matthewpowell,LOGOUT,200,4674,27017,HTTPS,422,normal,6,0,0,7,2,0,8.449984441722787,0.6454028375444244,0.0444749630255651,0.9999999999999998,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0155140713820448,0.0095245553009446,0.0716941503703914,0.1853808894760017,0.0,0.0,0.0,0.0,0.0023,0.203176,0.124,0,NORMAL,NORMAL,0.876,No threat detected.,none,0.4248
2024-01-01 06:23:22,192.168.23.218,lisa85,LOGIN_SUCCESS,301,2197,5432,HTTPS,117,normal,6,0,0,6,2,0,7.6953031349635665,0.5877609022032002,0.0122543841115571,0.2004371017928581,0.5984095427435387,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072442179746838,0.0044202014540299,0.0197542077030057,0.0510788199031263,0.0,0.0,0.0,0.0,0.0011,0.218859,0.0811,0,NORMAL,NORMAL,0.9189,No threat detected.,none,0.4162
2024-01-01 06:24:00,192.168.105.48,kentfinley,LOGOUT,200,4950,27017,HTTP,460,normal,6,0,0,7,1,0,8.507344855361422,0.6497839785962711,0.0484893302345235,0.9999999999999998,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0164355407160907,0.0100933084950295,0.0781653563420656,0.202113606340819,0.0,0.0,0.0,0.0,0.0025,0.174615,0.202,0,NORMAL,NORMAL,0.798,No threat detected.,none,0.4404
2024-01-01 06:24:10,192.168.49.110,williamrivera,FILE_ACCESS,200,562,27017,HTTP,136,normal,6,0,0,3,1,0,6.333279628139691,0.4837306708851512,0.0142615677160363,0.9999999999999998,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0017855137675642,0.00105095698907,0.0229898106888428,0.059445178335535,0.0,0.0,0.0,0.0,0.0003,0.224246,0.0664,0,NORMAL,NORMAL,0.9336,No threat detected.,none,0.4133
2024-01-01 06:24:27,192.168.234.144,chart,PAGE_VIEW,200,2126,5432,HTTPS,180,normal,6,0,0,8,2,0,7.662467815200237,0.5852529675799963,0.0189097823790407,0.2004371017928581,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0070071733271575,0.0042738917555515,0.0304827860244656,0.078819903126376,0.0,0.0,0.0,0.0,0.0011,0.23851,0.0274,0,NORMAL,NORMAL,0.9726,No threat detected.,none,0.4055
2024-01-01 06:24:32,192.168.51.172,gkim,API_CALL,200,1702,5432,TCP,51,normal,6,0,0,0,4,0,7.440146680662688,0.568272262814654,0.0052820621170504,0.2004371017928581,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0055915827560146,0.0034001549646383,0.0085147446995714,0.0220167327168648,0.0,0.0,0.0,0.0,0.0008,0.228986,0.0534,0,NORMAL,NORMAL,0.9466,No threat detected.,none,0.4107
2024-01-01 06:24:36,192.168.60.44,qbullock,LOGIN_SUCCESS,200,2490,80,TCP,85,normal,6,0,0,6,4,0,7.820439515262181,0.597318715650286,0.0088738643566448,0.002185508964291,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0082224444778557,0.0050239865477505,0.0143047710952799,0.0369881109643328,0.0,0.0,0.0,0.0,0.0012,0.233822,0.0402,0,NORMAL,NORMAL,0.9598,No threat detected.,none,0.408
2024-01-01 06:24:48,192.168.28.243,christopher88,DB_QUERY,200,3029,80,HTTP,293,normal,6,0,0,2,1,0,8.016317898503415,0.6122797448958892,0.0308472427635749,0.002185508964291,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0100219806048511,0.006134703836199,0.0497261090454971,0.1285777190664905,0.0,0.0,0.0,0.0,0.0015,0.237785,0.0294,0,NORMAL,NORMAL,0.9706,No threat detected.,none,0.4059
2024-01-01 06:25:00,192.168.56.147,christensenkeith,LOGOUT,301,3385,5432,HTTPS,190,normal,6,0,0,7,2,0,8.12740456269308,0.6207644526223732,0.0199661948024508,0.2004371017928581,0.5984095427435387,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01121054249949,0.0068683130285695,0.0321857349643799,0.083223249669749,0.0,0.0,0.0,0.0,0.0017,0.222557,0.071,0,NORMAL,NORMAL,0.929,No threat detected.,none,0.4142
2024-01-01 06:25:01,192.168.158.233,andrea68,PAGE_VIEW,201,2526,5432,TCP,101,normal,6,0,0,8,4,0,7.834788107388194,0.5984146492743968,0.0105641242341009,0.2004371017928581,0.3996023856858846,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0083426361301225,0.005098171746979,0.0170294893991428,0.0440334654337296,0.0,0.0,0.0,0.0,0.0013,0.235004,0.037,0,NORMAL,NORMAL,0.963,No threat detected.,none,0.4074
2024-01-01 06:25:35,192.168.181.221,qbullock,PAGE_VIEW,304,782,80,HTTPS,469,normal,6,0,0,8,2,0,6.663132695990803,0.5089245759665241,0.0494401014155926,0.002185508964291,0.6043737574552683,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.002520018309195,0.0015043109843551,0.0796980103879885,0.2060766182298546,0.0,0.0,0.0,0.0,0.0004,0.183554,0.1776,0,NORMAL,NORMAL,0.8224,No threat detected.,none,0.4355
2024-01-01 06:25:42,192.168.14.124,oguerrero,FILE_ACCESS,200,1905,27017,TCP,127,normal,6,0,0,3,4,0,7.552762084214147,0.5768737343918613,0.0133107965349672,0.9999999999999998,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0062693301285193,0.0038184770602878,0.0214571566429199,0.0554821664464993,0.0,0.0,0.0,0.0,0.0009,0.237969,0.0289,0,NORMAL,NORMAL,0.9711,No threat detected.,none,0.4058
2024-01-01 06:26:12,192.168.6.148,penny16,LOGIN_SUCCESS,201,2400,27017,HTTPS,378,normal,6,0,0,6,2,0,7.783640596221253,0.5945080445855782,0.0398267483625607,0.9999999999999998,0.3996023856858846,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0079219653471886,0.0048385235496793,0.0642011750347685,0.1660061646851607,0.0,0.0,0.0,0.0,0.0012,0.235624,0.0353,0,NORMAL,NORMAL,0.9647,No threat detected.,none,0.4071
2024-01-01 06:26:15,192.168.220.103,lchapman,FILE_ACCESS,200,1697,3306,HTTP,67,normal,6,0,0,3,1,1,7.437206366871292,0.5680476840740273,0.0069723219945066,0.1216846940287449,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0055748894709775,0.0033898514647455,0.0112394630034342,0.0290620871862615,0.0,0.0,0.0,0.0,0.0508,0.212138,0.0995,0,NORMAL,NORMAL,0.9005,No threat detected.,none,0.4199
2024-01-01 06:26:20,192.168.59.54,greed,LOGIN_SUCCESS,301,3871,3306,HTTPS,395,normal,6,0,0,6,2,1,8.261526448396468,0.6310085715561742,0.0416226494823579,0.1216846940287449,0.5984095427435387,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128331298050925,0.0078698132181539,0.0670961882326228,0.1734918538088947,0.0,0.0,0.0,0.0,0.0519,0.187181,0.1677,0,NORMAL,NORMAL,0.8323,No threat detected.,none,0.4335
2024-01-01 06:26:24,192.168.235.36,patricia70,API_CALL,301,4922,27017,HTTPS,15,normal,6,0,0,0,2,0,8.5016733797582,0.6493507959705954,0.0014789773927741,0.9999999999999998,0.5984095427435387,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163420583198831,0.0100356088956296,0.0023841285158799,0.0061646851607221,0.0,0.0,0.0,0.0,0.0025,0.161158,0.2388,0,NORMAL,NORMAL,0.7612,No threat detected.,none,0.4478
2024-01-01 06:26:24,192.168.39.53,christopher88,FILE_ACCESS,200,4442,443,TCP,71,normal,6,0,0,3,4,0,8.399085102935908,0.6415151880571682,0.0073948869638706,0.0156319454734034,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0147395029563251,0.0090464729059166,0.0119206425793999,0.0308234258036107,0.0,0.0,0.0,0.0,0.0022,0.217921,0.0837,0,NORMAL,NORMAL,0.9163,No threat detected.,none,0.4167
2024-01-01 06:26:42,192.168.76.241,kentfinley,LOGOUT,201,129,80,TCP,464,normal,6,0,0,7,4,0,4.867534450455582,0.3717782639524929,0.0489118952038876,0.002185508964291,0.3996023856858846,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0003398752833546,0.0001586738983497,0.0788465359180313,0.2038749449581682,0.0,0.0,0.0,0.0,0.0001,0.170323,0.2137,0,NORMAL,NORMAL,0.7863,No threat detected.,none,0.4427
2024-01-01 06:27:00,192.168.85.138,jennifer17,DB_QUERY,201,2800,443,TCP,286,normal,6,0,0,2,4,0,7.937731775260109,0.6062774016628756,0.0301077540671878,0.0156319454734034,0.3996023856858846,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0092574281501536,0.0056628035411068,0.0485340447875571,0.1254953764861294,0.0,0.0,0.0,0.0,0.0014,0.237274,0.0308,0,NORMAL,NORMAL,0.9692,No threat detected.,none,0.4062
2024-01-01 06:27:00,192.168.175.168,darrell32,DB_QUERY,200,4960,27017,TCP,281,normal,6,0,0,2,4,0,8.509362612301048,0.6499380932059832,0.0295795478554827,0.9999999999999998,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0164689272861648,0.0101139154948152,0.0476825703175999,0.1232937032144429,0.0,0.0,0.0,0.0,0.0025,0.201937,0.1273,0,NORMAL,NORMAL,0.8727,No threat detected.,none,0.4255
2024-01-01 06:27:12,192.168.121.56,umason,PAGE_VIEW,200,3459,3306,HTTP,317,normal,6,0,0,8,1,1,8.14902386805177,0.6224157173223818,0.0333826325797591,0.1216846940287449,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0114576031180385,0.0070208048269836,0.0538131865012913,0.1391457507705856,0.0,0.0,0.0,0.0,0.0517,0.216736,0.0869,0,NORMAL,NORMAL,0.9131,No threat detected.,none,0.4174
2024-01-01 06:27:12,192.168.31.201,penny16,DB_QUERY,200,3858,5432,HTTPS,114,normal,6,0,0,2,2,0,8.258163361537619,0.630751701757587,0.0119374603845341,0.2004371017928581,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0127897272639961,0.0078430241184325,0.0192433230210314,0.0497578159401144,0.0,0.0,0.0,0.0,0.0019,0.235014,0.037,0,NORMAL,NORMAL,0.963,No threat detected.,none,0.4074
2024-01-01 06:27:19,192.168.81.243,rebecca62,LOGOUT,200,310,3306,HTTP,331,normal,6,0,0,7,1,1,5.739792912179234,0.4384006453487128,0.0348616099725332,0.1216846940287449,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0009441722016962,0.0005316605944707,0.0561973150171713,0.1453104359313078,0.0,0.0,0.0,0.0,0.0501,0.181666,0.1827,0,NORMAL,NORMAL,0.8173,No threat detected.,none,0.4365
2024-01-01 06:27:55,192.168.123.231,vjones,DB_QUERY,301,3410,27017,HTTPS,358,normal,6,0,0,2,2,0,8.134760782418645,0.6213263146136259,0.0377139235157405,0.9999999999999998,0.5984095427435387,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112940089246753,0.0069198305280337,0.0607952771549399,0.1571994715984148,0.0,0.0,0.0,0.0,0.0017,0.218942,0.0809,0,NORMAL,NORMAL,0.9191,No threat detected.,none,0.4162
2024-01-01 06:28:19,192.168.23.198,penny16,API_CALL,200,1338,27017,TCP,319,normal,6,0,0,0,4,0,7.199678345691172,0.5499054898577849,0.0335939150644411,0.9999999999999998,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0043763116053164,0.0026500601724393,0.0541537762892742,0.1400264200792602,0.0,0.0,0.0,0.0,0.0007,0.236435,0.0331,0,NORMAL,NORMAL,0.9669,No threat detected.,none,0.4066
2024-01-01 06:28:24,192.168.113.148,qross,FILE_ACCESS,200,2498,5432,HTTP,122,normal,6,0,0,3,1,0,7.823645930834952,0.5975636190253497,0.0127825903232622,0.2004371017928581,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.008249153733915,0.005040472147579,0.0206056821729628,0.0532804931748128,0.0,0.0,0.0,0.0,0.0012,0.236021,0.0342,0,NORMAL,NORMAL,0.9658,No threat detected.,none,0.4068
2024-01-01 06:28:30,192.168.207.218,chart,LOGIN_SUCCESS,200,2914,443,HTTPS,172,normal,6,0,0,6,2,0,7.977625098784593,0.6093244207881002,0.0180646524403127,0.0156319454734034,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0096380350489986,0.0058977233386636,0.0291204268725342,0.0752972258916776,0.0,0.0,0.0,0.0,0.0014,0.237239,0.0309,0,NORMAL,NORMAL,0.9691,No threat detected.,none,0.4062
2024-01-01 06:28:40,192.168.232.73,vanderson,API_CALL,201,689,8080,HTTP,376,normal,6,0,0,0,1,1,6.536691597591305,0.4992671092277294,0.0396154658778787,0.298525707512224,0.3996023856858846,0,0,0,0,0,0,0,0,1,0.0256410256410256,0.0,0.0,0.0,0.0256410256410256,0.0,0.0014566560523341,0.0013126658863482,0.0705020861124513,0.1651254953764861,0.0,0.0,0.0,0.0,0.0553,0.122101,0.3455,0,NORMAL,NORMAL,0.6545,No threat detected.,none,0.4691
2024-01-01 06:29:04,192.168.141.234,matthewpowell,FILE_DOWNLOAD,200,1373,3306,TCP,429,normal,6,0,0,4,4,1,7.2254814727822945,0.551876311408639,0.0452144517219522,0.1216846940287449,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0044931646005758,0.0027221846716892,0.0728862146283313,0.1884632320563628,0.0,0.0,0.0,0.0,0.0507,0.205249,0.1183,0,NORMAL,NORMAL,0.8817,No threat detected.,none,0.4237
2024-01-01 06:29:21,192.168.222.23,lisa85,FILE_ACCESS,200,755,5432,HTTP,380,normal,6,0,0,3,1,0,6.628041376179533,0.5062443299216266,0.0400380308472427,0.2004371017928581,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0024298745699948,0.0014486720849338,0.0645417648227514,0.1668868339938353,0.0,0.0,0.0,0.0,0.0004,0.222551,0.071,0,NORMAL,NORMAL,0.929,No threat detected.,none,0.4142
2024-01-01 06:29:34,192.168.125.39,kentfinley,FILE_DOWNLOAD,200,4536,8080,TCP,439,normal,6,0,0,4,4,1,8.420021279663963,0.6431142759561825,0.0462708641453623,0.298525707512224,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0150533367150219,0.0092401787039021,0.0745891635682456,0.1928665785997358,0.0,0.0,0.0,0.0,0.0523,0.18612,0.1706,0,NORMAL,NORMAL,0.8294,No threat detected.,none,0.4341
2024-01-01 06:30:00,192.168.54.12,penny16,LOGOUT,200,3452,80,HTTPS,322,normal,6,0,0,7,2,0,8.146998697389993,0.6222610364586906,0.0339108387914641,0.002185508964291,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0114342325189866,0.0070063799271336,0.0546646609712485,0.1413474240422721,0.0,0.0,0.0,0.0,0.0017,0.237722,0.0296,0,NORMAL,NORMAL,0.9704,No threat detected.,none,0.4059
2024-01-01 06:30:30,192.168.8.234,gkim,LOGOUT,201,116,5432,HTTPS,12,normal,6,0,0,7,2,0,4.762173934797756,0.3637309147248486,0.0011620536657511,0.2004371017928581,0.3996023856858846,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0002964727422582,0.0001318847986283,0.0018732438339057,0.0048436811977102,0.0,0.0,0.0,0.0,0.0,0.178894,0.1903,0,NORMAL,NORMAL,0.8097,No threat detected.,none,0.4381
2024-01-01 06:31:00,192.168.222.30,christopher88,API_CALL,201,2633,27017,TCP,346,normal,6,0,0,0,4,0,7.876258882303226,0.6015821528348969,0.0364462286076484,0.9999999999999998,0.3996023856858846,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0086998724299157,0.0053186666446858,0.0587517384270428,0.1519154557463672,0.0,0.0,0.0,0.0,0.0013,0.234509,0.0383,0,NORMAL,NORMAL,0.9617,No threat detected.,none,0.4077
2024-01-01 06:31:18,192.168.72.42,greed,LOGOUT,201,2170,443,HTTP,102,normal,6,0,0,7,1,0,7.682943169878292,0.5868168582711667,0.010669765476442,0.0156319454734034,0.3996023856858846,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0071540742354837,0.0043645625546085,0.0171997842931342,0.0444738000880669,0.0,0.0,0.0,0.0,0.0011,0.233361,0.0415,0,NORMAL,NORMAL,0.9585,No threat detected.,none,0.4083
2024-01-01 06:31:58,192.168.108.19,qross,FILE_DOWNLOAD,200,1978,27017,HTTP,146,normal,6,0,0,4,1,0,7.590346945602565,0.5797444350844005,0.0153179801394464,0.9999999999999998,0.3976143141153081,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0065130520900604,0.0039689081587233,0.0246927596287571,0.0638485248789079,0.0,0.0,0.0,0.0,0.001,0.239123,0.0257,0,NORMAL,NORMAL,0.9743,No threat detected.,none,0.4051
