timestamp,ip_address,user,action,status_code,bytes_sent,port,protocol,duration_ms,label
2024-01-01 02:51:35,192.168.25.9,melaniescott,DB_QUERY,301,3291,443,HTTPS,247,normal
2024-01-01 02:51:44,192.168.46.158,adamspaul,API_CALL,200,4854,5432,TCP,468,normal
2024-01-01 02:52:24,192.168.184.123,charleshill,API_CALL,200,3843,80,HTTP,204,normal
2024-01-01 02:52:30,192.168.105.134,matthewpowell,FILE_ACCESS,200,3689,27017,TCP,241,normal
2024-01-01 02:53:02,192.168.178.90,patricia70,DB_QUERY,201,1309,443,HTTP,84,normal
2024-01-01 02:53:04,192.168.199.63,melaniescott,PAGE_VIEW,301,4022,443,HTTP,447,normal
2024-01-01 02:53:20,192.168.146.170,vanderson,LOGOUT,200,3979,27017,HTTPS,207,normal
2024-01-01 02:54:10,192.168.76.86,lisa85,API_CALL,201,2965,8080,TCP,367,normal
2024-01-01 02:54:25,192.168.97.14,charleshill,FILE_DOWNLOAD,201,423,80,HTTP,421,normal
2024-01-01 02:55:00,192.168.2.184,adamspaul,LOGOUT,200,4969,27017,TCP,102,normal
2024-01-01 02:55:09,192.168.205.137,andrea68,DB_QUERY,201,4553,80,HTTPS,369,normal
2024-01-01 02:55:28,192.168.88.30,cooklee,FILE_DOWNLOAD,301,4023,8080,HTTPS,470,normal
2024-01-01 02:55:30,192.168.54.238,rebecca62,FILE_ACCESS,200,4550,5432,HTTPS,465,normal
2024-01-01 02:55:35,192.168.202.35,jennifer17,FILE_ACCESS,304,4806,80,TCP,117,normal
2024-01-01 02:55:47,192.168.102.206,adamspaul,LOGOUT,301,527,27017,HTTPS,457,normal
2024-01-01 02:55:57,192.168.234.17,oguerrero,DB_QUERY,304,4988,5432,HTTP,333,normal
2024-01-01 02:56:14,192.168.140.138,christensenkeith,LOGIN_SUCCESS,200,3627,443,HTTP,480,normal
2024-01-01 02:56:30,192.168.88.209,lchapman,PAGE_VIEW,301,4934,80,TCP,78,normal
2024-01-01 02:56:48,192.168.81.244,kentfinley,LOGOUT,301,3689,80,HTTP,44,normal
2024-01-01 02:57:00,192.168.40.242,penny16,LOGOUT,304,4865,5432,HTTPS,427,normal
2024-01-01 02:57:03,192.168.157.129,williamrivera,DB_QUERY,304,2490,27017,HTTP,39,normal
2024-01-01 02:57:10,192.168.52.175,mccallemily,FILE_DOWNLOAD,204,1908,27017,HTTP,121,normal
2024-01-01 02:57:15,192.168.118.176,kentfinley,FILE_ACCESS,200,4004,443,TCP,443,normal
2024-01-01 02:57:22,192.168.184.93,mccallemily,API_CALL,304,2211,8080,HTTP,220,normal
2024-01-01 02:57:27,192.168.23.19,patricia70,FILE_ACCESS,304,3449,27017,HTTPS,389,normal
2024-01-01 02:57:48,192.168.116.185,vjones,API_CALL,200,4394,27017,TCP,327,normal
2024-01-01 02:58:23,192.168.118.171,charleshill,LOGOUT,200,4623,5432,HTTP,24,normal
2024-01-01 02:58:23,192.168.239.112,oguerrero,FILE_DOWNLOAD,200,3020,27017,TCP,258,normal
2024-01-01 02:58:48,192.168.68.100,qbullock,FILE_ACCESS,200,747,3306,HTTPS,57,normal
2024-01-01 02:58:56,192.168.91.143,patricia70,API_CALL,200,964,27017,TCP,193,normal
2024-01-01 02:58:57,192.168.254.204,lisa85,FILE_ACCESS,301,4595,3306,HTTP,468,normal
2024-01-01 02:59:01,192.168.83.215,penny16,FILE_ACCESS,204,840,8080,HTTP,207,normal
2024-01-01 02:59:21,192.168.40.54,greed,FILE_DOWNLOAD,200,622,3306,TCP,37,normal
2024-01-01 02:59:33,192.168.163.70,melaniescott,LOGIN_SUCCESS,200,1078,5432,TCP,471,normal
2024-01-01 02:59:36,192.168.48.243,vanderson,API_CALL,204,3273,3306,HTTPS,366,normal
2024-01-01 02:59:56,192.168.112.225,plane,FILE_DOWNLOAD,200,1477,27017,HTTP,41,normal
2024-01-01 03:00:15,192.168.60.252,matthewpowell,PAGE_VIEW,201,940,3306,HTTPS,28,normal
2024-01-01 03:01:18,192.168.157.229,umason,PAGE_VIEW,304,4546,443,TCP,170,normal
2024-01-01 03:01:20,192.168.100.220,matthewpowell,LOGIN_SUCCESS,200,3900,3306,TCP,370,normal
2024-01-01 03:01:51,192.168.132.118,oguerrero,DB_QUERY,200,1749,80,HTTP,400,normal
2024-01-01 03:02:00,192.168.41.135,christopher88,API_CALL,204,739,5432,HTTP,41,normal
2024-01-01 03:02:00,192.168.207.212,plane,API_CALL,200,3383,27017,HTTP,104,normal
2024-01-01 03:02:07,192.168.159.86,qross,DB_QUERY,201,785,80,TCP,96,normal
2024-01-01 03:02:13,192.168.4.3,gkim,FILE_ACCESS,301,3559,27017,HTTP,254,normal
2024-01-01 03:02:20,192.168.245.234,patricia70,LOGIN_SUCCESS,201,4448,3306,HTTP,222,normal
2024-01-01 03:02:24,192.168.69.212,gkim,PAGE_VIEW,304,1557,5432,HTTPS,46,normal
2024-01-01 03:02:28,192.168.118.70,chart,FILE_ACCESS,200,2164,443,TCP,314,normal
2024-01-01 03:02:55,192.168.179.140,vanderson,LOGIN_SUCCESS,301,4835,27017,TCP,125,normal
2024-01-01 03:03:20,192.168.78.190,gkim,FILE_DOWNLOAD,304,3962,80,HTTPS,309,normal
2024-01-01 03:03:24,192.168.24.93,christensenkeith,API_CALL,200,3771,3306,HTTPS,147,normal
2024-01-01 03:03:36,192.168.172.66,jeffrey86,DB_QUERY,200,4118,3306,HTTP,385,normal
2024-01-01 03:03:59,192.168.110.72,greed,FILE_ACCESS,200,1137,5432,TCP,340,normal
2024-01-01 03:04:20,192.168.174.123,qbullock,API_CALL,200,2016,27017,TCP,184,normal
2024-01-01 03:04:32,192.168.75.223,melaniescott,DB_QUERY,200,2912,27017,HTTP,166,normal
2024-01-01 03:04:40,192.168.92.208,rebecca62,FILE_DOWNLOAD,301,3030,443,HTTP,120,normal
2024-01-01 03:05:00,192.168.192.136,vjones,API_CALL,201,756,8080,TCP,320,normal
2024-01-01 03:05:05,192.168.164.14,christopher88,FILE_DOWNLOAD,301,4374,443,TCP,496,normal
2024-01-01 03:05:35,192.168.99.51,jennifer17,FILE_DOWNLOAD,200,1186,8080,HTTPS,376,normal
2024-01-01 03:05:48,192.168.169.174,andrea68,DB_QUERY,201,1307,27017,TCP,214,normal
2024-01-01 03:05:51,192.168.73.97,umason,PAGE_VIEW,200,3132,27017,HTTP,357,normal
2024-01-01 03:05:57,192.168.11.66,cooklee,LOGIN_SUCCESS,201,4887,5432,HTTPS,233,normal
2024-01-01 03:06:24,192.168.250.153,christopher88,LOGOUT,304,3987,5432,TCP,189,normal
2024-01-01 03:06:48,192.168.38.3,patricia70,LOGIN_SUCCESS,204,2894,5432,HTTP,89,normal
2024-01-01 03:06:54,192.168.30.233,jeffrey86,LOGIN_SUCCESS,201,2002,5432,TCP,380,normal
2024-01-01 03:06:56,192.168.141.208,vjones,PAGE_VIEW,200,3271,80,TCP,495,normal
2024-01-01 03:07:06,192.168.1.111,wdavis,PAGE_VIEW,200,509,27017,HTTP,208,normal
2024-01-01 03:07:50,192.168.32.185,darrell32,PAGE_VIEW,304,4154,5432,TCP,262,normal
2024-01-01 03:08:39,192.168.241.141,lchapman,FILE_DOWNLOAD,201,3969,27017,HTTPS,435,normal
2024-01-01 03:08:51,192.168.79.202,penny16,API_CALL,301,2250,27017,TCP,70,normal
2024-01-01 03:09:00,192.168.243.15,darrell32,LOGIN_SUCCESS,204,777,3306,HTTPS,340,normal
2024-01-01 03:09:12,192.168.196.118,umason,DB_QUERY,201,4807,80,HTTPS,288,normal
2024-01-01 03:09:20,192.168.206.147,patricia70,PAGE_VIEW,301,1751,3306,TCP,383,normal
2024-01-01 03:10:00,192.168.73.221,penny16,API_CALL,200,3077,3306,HTTP,368,normal
2024-01-01 03:10:07,192.168.73.130,qross,FILE_DOWNLOAD,204,1159,27017,TCP,451,normal
2024-01-01 03:10:24,192.168.66.61,christensenkeith,FILE_ACCESS,301,3319,27017,TCP,177,normal
2024-01-01 03:11:06,192.168.195.235,wdavis,LOGIN_SUCCESS,200,4525,27017,HTTPS,22,normal
2024-01-01 03:11:48,192.168.42.243,oguerrero,LOGOUT,304,4507,5432,HTTP,330,normal
2024-01-01 03:12:52,192.168.146.37,greed,FILE_ACCESS,301,1363,8080,HTTPS,357,normal
2024-01-01 03:13:03,192.168.30.158,rebecca62,LOGOUT,200,579,8080,HTTPS,60,normal
2024-01-01 03:13:48,192.168.54.145,plane,FILE_DOWNLOAD,201,4059,27017,HTTP,24,normal
2024-01-01 03:13:57,192.168.6.155,oguerrero,FILE_DOWNLOAD,200,1001,80,TCP,488,normal
2024-01-01 03:14:29,192.168.168.165,gkim,LOGIN_SUCCESS,200,4126,443,HTTPS,185,normal
2024-01-01 03:15:08,192.168.110.26,matthewpowell,FILE_ACCESS,200,1969,5432,HTTP,407,normal
2024-01-01 03:15:18,192.168.42.63,patricia70,DB_QUERY,204,870,3306,HTTPS,393,normal
2024-01-01 03:15:30,192.168.133.155,christopher88,PAGE_VIEW,200,2126,5432,TCP,497,normal
2024-01-01 03:16:12,192.168.47.153,adamspaul,DB_QUERY,200,3255,80,HTTPS,221,normal
2024-01-01 03:16:24,192.168.143.205,penny16,FILE_DOWNLOAD,201,3261,443,TCP,277,normal
2024-01-01 03:16:30,192.168.95.171,jennifer17,FILE_DOWNLOAD,201,4572,8080,TCP,144,normal
2024-01-01 03:16:30,192.168.56.16,chart,FILE_ACCESS,200,1241,8080,HTTPS,83,normal
2024-01-01 03:17:04,192.168.152.250,jeffrey86,API_CALL,301,587,443,HTTPS,377,normal
2024-01-01 03:17:10,192.168.67.92,christensenkeith,LOGOUT,201,843,80,HTTPS,352,normal
2024-01-01 03:17:51,192.168.108.103,adamspaul,LOGIN_SUCCESS,200,1604,27017,TCP,319,normal
2024-01-01 03:18:00,192.168.238.182,chart,LOGOUT,200,2742,5432,HTTP,406,normal
2024-01-01 03:18:10,192.168.40.5,charleshill,LOGOUT,301,4595,27017,TCP,280,normal
2024-01-01 03:18:28,192.168.73.159,adamspaul,PAGE_VIEW,201,417,3306,HTTPS,363,normal
2024-01-01 03:19:10,192.168.240.194,patricia70,FILE_DOWNLOAD,301,635,5432,HTTP,368,normal
2024-01-01 03:19:11,192.168.237.162,qross,DB_QUERY,200,2863,3306,TCP,323,normal
2024-01-01 03:19:30,192.168.173.75,williamrivera,API_CALL,301,3629,80,TCP,406,normal
2024-01-01 03:20:40,192.168.145.38,patricia70,PAGE_VIEW,301,381,5432,HTTPS,168,normal
2024-01-01 03:21:36,192.168.249.167,rebecca62,LOGOUT,204,4703,27017,TCP,412,normal
2024-01-01 03:21:36,192.168.13.244,patricia70,FILE_DOWNLOAD,304,1817,3306,HTTPS,435,normal
2024-01-01 03:22:02,192.168.19.23,lisa85,LOGIN_SUCCESS,200,2163,5432,HTTP,304,normal
2024-01-01 03:22:08,192.168.41.105,plane,API_CALL,304,4818,3306,TCP,461,normal
2024-01-01 03:22:31,192.168.76.9,adamspaul,API_CALL,201,2517,3306,HTTPS,461,normal
2024-01-01 03:23:19,192.168.191.66,mccallemily,LOGIN_SUCCESS,200,788,8080,HTTPS,275,normal
2024-01-01 03:23:35,192.168.175.196,andrea68,FILE_ACCESS,200,3093,3306,TCP,23,normal
2024-01-01 03:23:45,192.168.156.43,lisa85,DB_QUERY,200,2482,3306,TCP,276,normal
2024-01-01 03:24:36,192.168.4.39,mccallemily,FILE_DOWNLOAD,200,856,27017,TCP,87,normal
2024-01-01 03:24:45,192.168.199.251,patricia70,LOGOUT,200,2706,5432,HTTP,233,normal
2024-01-01 03:25:00,192.168.236.93,rebecca62,API_CALL,200,1064,3306,HTTPS,243,normal
2024-01-01 03:25:10,192.168.49.139,lchapman,DB_QUERY,301,4617,443,HTTPS,57,normal
2024-01-01 03:25:30,192.168.30.151,penny16,LOGIN_SUCCESS,200,3777,443,HTTP,380,normal
2024-01-01 03:25:39,192.168.135.99,darrell32,FILE_DOWNLOAD,200,3975,80,HTTP,151,normal
2024-01-01 03:25:41,192.168.143.216,patricia70,PAGE_VIEW,200,2161,27017,TCP,178,normal
2024-01-01 03:26:00,192.168.199.242,chart,API_CALL,304,3156,80,HTTPS,43,normal
2024-01-01 03:26:26,192.168.156.178,umason,LOGOUT,200,3085,8080,HTTPS,96,normal
2024-01-01 03:26:40,192.168.247.169,matthewpowell,LOGIN_SUCCESS,200,4619,3306,HTTP,18,normal
2024-01-01 03:26:55,192.168.239.229,christensenkeith,LOGOUT,304,3048,3306,HTTPS,278,normal
2024-01-01 03:27:16,192.168.221.125,vjones,API_CALL,204,4674,3306,HTTP,315,normal
2024-01-01 03:28:00,192.168.180.46,vanderson,DB_QUERY,200,2150,27017,HTTP,476,normal
2024-01-01 03:28:45,192.168.50.61,patricia70,FILE_DOWNLOAD,301,3176,443,HTTP,251,normal
2024-01-01 03:28:48,192.168.206.10,penny16,API_CALL,304,420,8080,TCP,18,normal
2024-01-01 03:30:00,192.168.44.106,cooklee,API_CALL,200,1873,5432,HTTPS,438,normal
2024-01-01 03:30:36,192.168.115.39,rebecca62,FILE_DOWNLOAD,201,819,27017,HTTPS,276,normal
2024-01-01 03:30:45,192.168.112.235,williamrivera,FILE_DOWNLOAD,304,4306,443,HTTPS,106,normal
2024-01-01 03:31:12,192.168.96.192,vanderson,FILE_ACCESS,201,2060,3306,HTTPS,67,normal
2024-01-01 03:31:52,192.168.196.179,lisa85,PAGE_VIEW,200,2192,5432,TCP,199,normal
2024-01-01 03:32:30,192.168.194.38,melaniescott,PAGE_VIEW,200,4790,27017,HTTP,107,normal
2024-01-01 03:32:30,192.168.22.33,jennifer17,FILE_DOWNLOAD,200,2168,5432,HTTPS,468,normal
2024-01-01 03:32:55,192.168.143.153,mccallemily,LOGOUT,200,2497,8080,TCP,146,normal
2024-01-01 03:33:04,192.168.46.47,patricia70,LOGIN_SUCCESS,200,4942,27017,HTTP,402,normal
2024-01-01 03:34:20,192.168.143.208,christopher88,FILE_DOWNLOAD,200,2225,80,TCP,415,normal
2024-01-01 03:35:15,192.168.252.230,penny16,API_CALL,301,4120,443,TCP,153,normal
2024-01-01 03:35:58,192.168.251.1,oguerrero,LOGIN_SUCCESS,301,3522,5432,HTTPS,345,normal
2024-01-01 03:36:20,192.168.218.143,matthewpowell,LOGIN_SUCCESS,304,3222,5432,HTTPS,366,normal
2024-01-01 03:36:32,192.168.22.68,christopher88,FILE_DOWNLOAD,200,2300,5432,HTTP,87,normal
2024-01-01 03:36:45,192.168.160.188,charleshill,DB_QUERY,200,3061,8080,HTTPS,301,normal
2024-01-01 03:36:50,192.168.89.240,darrell32,PAGE_VIEW,200,808,3306,TCP,147,normal
2024-01-01 03:36:55,192.168.39.145,jeffrey86,PAGE_VIEW,200,3608,8080,HTTP,301,normal
2024-01-01 03:37:48,192.168.124.36,wdavis,LOGIN_SUCCESS,200,2653,5432,HTTPS,272,normal
2024-01-01 03:38:12,192.168.191.129,vjones,LOGIN_SUCCESS,200,4490,3306,HTTP,53,normal
2024-01-01 03:38:20,192.168.74.75,vjones,FILE_ACCESS,304,747,8080,HTTPS,345,normal
2024-01-01 03:38:33,192.168.165.151,umason,FILE_ACCESS,200,3407,80,HTTP,25,normal
2024-01-01 03:38:40,192.168.193.188,kentfinley,PAGE_VIEW,304,3144,80,TCP,64,normal
2024-01-01 03:39:04,192.168.60.33,oguerrero,FILE_DOWNLOAD,200,2877,5432,HTTPS,396,normal
2024-01-01 03:39:48,192.168.173.217,mccallemily,LOGOUT,200,276,443,HTTPS,476,normal
2024-01-01 03:40:02,192.168.139.201,christopher88,FILE_DOWNLOAD,200,4630,3306,HTTPS,105,normal
2024-01-01 03:40:16,192.168.14.21,vjones,PAGE_VIEW,301,2268,27017,HTTP,402,normal
2024-01-01 03:41:30,192.168.82.247,andrea68,API_CALL,304,4386,8080,HTTPS,412,normal
2024-01-01 03:42:09,192.168.224.47,christensenkeith,LOGIN_SUCCESS,200,2100,8080,HTTP,320,normal
2024-01-01 03:42:14,192.168.251.52,oguerrero,LOGOUT,301,3803,443,TCP,237,normal
2024-01-01 03:42:18,192.168.227.98,oguerrero,API_CALL,200,1354,443,TCP,361,normal
2024-01-01 03:42:49,192.168.164.69,patricia70,FILE_DOWNLOAD,201,831,443,HTTPS,118,normal
2024-01-01 03:42:56,192.168.15.98,lchapman,FILE_DOWNLOAD,200,1858,443,HTTPS,153,normal
2024-01-01 03:43:30,192.168.157.33,jennifer17,LOGOUT,304,3580,27017,HTTP,49,normal
2024-01-01 03:44:00,192.168.163.188,cooklee,FILE_ACCESS,304,1171,8080,TCP,297,normal
2024-01-01 03:44:06,192.168.151.42,vjones,API_CALL,200,1801,27017,HTTPS,179,normal
2024-01-01 03:44:10,192.168.35.71,vanderson,LOGIN_SUCCESS,200,3798,3306,TCP,119,normal
2024-01-01 03:44:14,192.168.97.243,cooklee,DB_QUERY,301,2458,27017,HTTPS,205,normal
2024-01-01 03:44:18,192.168.87.47,qbullock,PAGE_VIEW,200,1404,80,HTTPS,357,normal
2024-01-01 03:44:35,192.168.20.110,charleshill,API_CALL,200,1418,5432,HTTPS,12,normal
2024-01-01 03:45:30,192.168.55.111,qross,FILE_ACCESS,204,3403,8080,HTTP,215,normal
2024-01-01 03:45:40,192.168.113.55,cooklee,FILE_ACCESS,200,2360,5432,TCP,294,normal
2024-01-01 03:46:11,192.168.253.153,adamspaul,LOGOUT,200,1209,8080,HTTP,495,normal
2024-01-01 03:46:40,192.168.224.147,adamspaul,FILE_DOWNLOAD,200,4707,80,TCP,410,normal
2024-01-01 03:46:48,192.168.250.182,umason,FILE_ACCESS,200,236,8080,HTTPS,354,normal
2024-01-01 03:47:10,192.168.191.216,melaniescott,API_CALL,301,2700,8080,HTTP,302,normal
2024-01-01 03:47:44,192.168.2.135,jeffrey86,API_CALL,200,729,443,HTTPS,356,normal
2024-01-01 03:48:16,192.168.19.24,vjones,LOGOUT,201,263,5432,HTTPS,10,normal
2024-01-01 03:48:24,192.168.110.183,vjones,PAGE_VIEW,200,3721,27017,HTTP,438,normal
2024-01-01 03:48:54,192.168.7.43,wdavis,FILE_ACCESS,200,3342,443,HTTP,31,normal
2024-01-01 03:49:12,192.168.119.11,lchapman,LOGOUT,200,3059,3306,HTTPS,479,normal
2024-01-01 03:49:18,192.168.233.46,wdavis,LOGOUT,301,4032,3306,HTTPS,143,normal
2024-01-01 03:50:25,192.168.60.137,kentfinley,PAGE_VIEW,204,618,27017,TCP,33,normal
2024-01-01 03:50:45,192.168.70.148,vanderson,FILE_DOWNLOAD,200,4502,27017,TCP,486,normal
2024-01-01 03:51:10,192.168.90.248,christopher88,PAGE_VIEW,200,393,80,HTTPS,175,normal
2024-01-01 03:51:12,192.168.243.119,plane,DB_QUERY,301,3707,443,TCP,424,normal
2024-01-01 03:51:48,192.168.29.185,vjones,API_CALL,200,4975,5432,HTTP,43,normal
2024-01-01 03:51:50,192.168.46.209,adamspaul,PAGE_VIEW,200,1911,443,HTTPS,195,normal
2024-01-01 03:53:06,192.168.41.105,gkim,FILE_DOWNLOAD,200,3249,5432,HTTPS,21,normal
2024-01-01 03:54:16,192.168.59.25,cooklee,DB_QUERY,301,179,443,TCP,341,normal
2024-01-01 03:54:50,192.168.203.129,plane,API_CALL,200,3715,8080,HTTPS,60,normal
2024-01-01 03:55:40,192.168.226.191,chart,DB_QUERY,301,2342,443,HTTP,64,normal
2024-01-01 03:55:44,192.168.171.158,wdavis,DB_QUERY,200,955,27017,HTTP,483,normal
2024-01-01 03:55:54,192.168.190.106,jeffrey86,PAGE_VIEW,200,2749,5432,HTTP,298,normal
2024-01-01 03:56:52,192.168.194.22,jeffrey86,API_CALL,200,2118,27017,HTTP,52,normal
2024-01-01 03:57:04,192.168.185.41,patricia70,FILE_ACCESS,204,4244,3306,TCP,455,normal
2024-01-01 03:57:36,192.168.157.85,matthewpowell,LOGOUT,200,4552,27017,HTTPS,331,normal
2024-01-01 03:58:24,192.168.135.24,darrell32,API_CALL,200,3139,3306,HTTPS,105,normal
2024-01-01 03:59:06,192.168.171.70,charleshill,DB_QUERY,200,4885,3306,HTTPS,405,normal
2024-01-01 03:59:45,192.168.226.227,plane,DB_QUERY,200,4283,8080,TCP,160,normal
2024-01-01 04:00:32,192.168.160.153,vanderson,API_CALL,200,1035,8080,HTTPS,442,normal
2024-01-01 04:01:16,192.168.194.44,qross,FILE_ACCESS,200,4139,443,HTTP,95,normal
2024-01-01 04:01:22,192.168.170.51,lchapman,FILE_ACCESS,200,2348,443,TCP,319,normal
2024-01-01 04:01:27,192.168.5.102,melaniescott,FILE_DOWNLOAD,201,3821,5432,TCP,434,normal
2024-01-01 04:02:35,192.168.2.123,chart,LOGIN_SUCCESS,200,3081,80,TCP,277,normal
2024-01-01 04:02:42,192.168.77.180,rebecca62,FILE_DOWNLOAD,200,4322,27017,HTTPS,254,normal
2024-01-01 04:02:48,192.168.26.31,andrea68,PAGE_VIEW,200,3653,443,TCP,379,normal
2024-01-01 04:03:12,192.168.192.199,gkim,DB_QUERY,201,834,3306,TCP,205,normal
2024-01-01 04:03:20,192.168.123.138,rebecca62,DB_QUERY,204,4118,3306,TCP,98,normal
2024-01-01 04:03:28,192.168.202.211,penny16,LOGOUT,304,4644,3306,HTTP,75,normal
2024-01-01 04:04:10,192.168.197.34,oguerrero,LOGIN_SUCCESS,200,4231,27017,HTTPS,433,normal
2024-01-01 04:04:24,192.168.33.105,andrea68,API_CALL,200,1491,27017,HTTPS,199,normal
2024-01-01 04:04:56,192.168.125.209,christensenkeith,API_CALL,304,3062,3306,HTTP,50,normal
2024-01-01 04:05:00,192.168.111.123,jennifer17,DB_QUERY,304,2583,80,HTTP,489,normal
2024-01-01 04:05:03,192.168.92.157,vanderson,DB_QUERY,200,336,27017,TCP,466,normal
2024-01-01 04:05:05,192.168.189.48,jennifer17,API_CALL,204,2696,8080,HTTP,200,normal
2024-01-01 04:05:06,192.168.115.253,christensenkeith,LOGIN_SUCCESS,301,4537,8080,HTTP,214,normal
2024-01-01 04:05:40,192.168.19.234,chart,LOGOUT,200,1540,80,HTTPS,413,normal
2024-01-01 04:06:08,192.168.159.152,lisa85,PAGE_VIEW,200,2597,80,HTTPS,96,normal
2024-01-01 04:06:10,192.168.248.89,chart,API_CALL,200,3281,8080,HTTP,23,normal
2024-01-01 04:06:44,192.168.32.83,qbullock,LOGIN_SUCCESS,200,2617,8080,HTTP,240,normal
2024-01-01 04:06:50,192.168.190.199,melaniescott,FILE_ACCESS,301,2051,5432,HTTP,153,normal
2024-01-01 04:07:00,192.168.33.80,gkim,FILE_DOWNLOAD,204,2054,80,HTTP,54,normal
2024-01-01 04:07:04,192.168.213.79,lchapman,LOGIN_SUCCESS,304,943,80,HTTPS,63,normal
2024-01-01 04:07:29,192.168.65.190,charleshill,PAGE_VIEW,301,1599,27017,HTTPS,345,normal
2024-01-01 04:07:36,192.168.132.48,mccallemily,FILE_ACCESS,200,3961,5432,HTTPS,197,normal
2024-01-01 04:08:15,192.168.181.177,qbullock,DB_QUERY,200,181,8080,HTTP,148,normal
2024-01-01 04:08:24,192.168.127.25,christopher88,LOGIN_SUCCESS,301,1245,80,HTTP,41,normal
2024-01-01 04:09:02,192.168.99.129,oguerrero,DB_QUERY,201,4440,8080,HTTPS,37,normal
2024-01-01 04:09:12,192.168.51.119,jeffrey86,API_CALL,304,876,5432,TCP,19,normal
2024-01-01 04:09:33,192.168.234.228,qbullock,FILE_DOWNLOAD,200,442,5432,TCP,432,normal
2024-01-01 04:09:52,192.168.130.112,darrell32,PAGE_VIEW,200,778,27017,TCP,27,normal
2024-01-01 04:10:00,192.168.38.49,greed,DB_QUERY,200,1965,443,HTTPS,335,normal
2024-01-01 04:10:00,192.168.205.158,darrell32,API_CALL,200,4994,80,HTTP,337,normal
2024-01-01 04:10:30,192.168.25.26,melaniescott,LOGOUT,301,2480,8080,TCP,170,normal
2024-01-01 04:10:40,192.168.107.83,jennifer17,LOGOUT,200,4460,8080,HTTPS,353,normal
2024-01-01 04:11:10,192.168.13.28,adamspaul,LOGOUT,301,4284,27017,TCP,270,normal
2024-01-01 04:11:20,192.168.56.32,rebecca62,PAGE_VIEW,200,3826,443,HTTPS,324,normal
2024-01-01 04:12:00,192.168.245.16,lisa85,FILE_ACCESS,200,3534,443,TCP,462,normal
2024-01-01 04:12:05,192.168.92.77,kentfinley,LOGOUT,201,357,80,HTTPS,187,normal
2024-01-01 04:12:45,192.168.35.210,cooklee,DB_QUERY,301,4190,443,TCP,165,normal
2024-01-01 04:12:54,192.168.103.147,mccallemily,LOGOUT,200,4362,3306,HTTP,358,normal
2024-01-01 04:13:24,192.168.126.77,cooklee,LOGIN_SUCCESS,200,2955,80,HTTPS,453,normal
2024-01-01 04:13:30,192.168.223.246,charleshill,DB_QUERY,304,2955,5432,TCP,260,normal
2024-01-01 04:14:28,192.168.84.239,patricia70,LOGOUT,200,4621,443,HTTPS,296,normal
2024-01-01 04:14:30,192.168.214.139,kentfinley,FILE_DOWNLOAD,304,1020,27017,TCP,462,normal
2024-01-01 04:16:00,192.168.207.18,adamspaul,LOGIN_SUCCESS,201,4985,3306,HTTPS,263,normal
2024-01-01 04:16:00,192.168.232.243,chart,API_CALL,200,1549,443,HTTPS,203,normal
2024-01-01 04:17:15,192.168.150.6,jeffrey86,API_CALL,301,4765,5432,HTTP,498,normal
2024-01-01 04:17:37,192.168.1.253,darrell32,DB_QUERY,200,3050,80,TCP,176,normal
2024-01-01 04:17:46,192.168.48.130,qross,PAGE_VIEW,301,713,5432,TCP,41,normal
2024-01-01 04:19:45,192.168.173.187,qbullock,API_CALL,200,4080,3306,HTTPS,77,normal
2024-01-01 04:20:02,192.168.90.252,lchapman,LOGIN_SUCCESS,200,1523,27017,TCP,71,normal
2024-01-01 04:20:03,192.168.9.54,umason,PAGE_VIEW,200,2996,80,HTTP,153,normal
2024-01-01 04:20:24,192.168.217.39,penny16,PAGE_VIEW,201,2451,8080,HTTP,148,normal
2024-01-01 04:20:40,192.168.18.83,gkim,API_CALL,200,145,8080,TCP,117,normal
2024-01-01 04:20:45,192.168.72.232,christopher88,PAGE_VIEW,301,4305,443,HTTP,48,normal
2024-01-01 04:20:48,192.168.64.64,melaniescott,LOGOUT,200,332,3306,TCP,55,normal
2024-01-01 04:20:56,192.168.139.39,qross,PAGE_VIEW,301,2550,8080,HTTPS,166,normal
2024-01-01 04:20:57,192.168.180.44,qross,PAGE_VIEW,200,1607,5432,TCP,500,normal
2024-01-01 04:21:00,192.168.140.74,oguerrero,API_CALL,201,3210,3306,HTTPS,498,normal
2024-01-01 04:21:59,192.168.155.125,christensenkeith,LOGIN_SUCCESS,301,227,3306,HTTP,121,normal
2024-01-01 04:22:03,192.168.177.79,christopher88,FILE_DOWNLOAD,200,779,5432,HTTP,213,normal
2024-01-01 04:22:56,192.168.24.77,umason,FILE_DOWNLOAD,301,853,27017,TCP,58,normal
2024-01-01 04:23:20,192.168.84.122,cooklee,LOGIN_SUCCESS,200,527,443,TCP,423,normal
2024-01-01 04:23:25,192.168.123.232,darrell32,API_CALL,304,2097,80,TCP,463,normal
2024-01-01 04:24:46,192.168.175.20,mccallemily,LOGOUT,200,2996,443,TCP,147,normal
2024-01-01 04:25:10,192.168.183.218,lisa85,DB_QUERY,200,1884,3306,HTTP,263,normal
2024-01-01 04:25:39,192.168.102.122,matthewpowell,FILE_ACCESS,200,919,5432,HTTPS,198,normal
2024-01-01 04:25:52,192.168.18.72,adamspaul,LOGIN_SUCCESS,200,860,8080,HTTPS,160,normal
2024-01-01 04:25:55,192.168.231.6,qbullock,FILE_DOWNLOAD,200,2543,8080,HTTP,479,normal
